combination_id,n_d,n_a,n_steps,gamma,lambda_sparse,lr,cat_emb_dim,batch_size,virtual_batch_size,threshold,val_acc,val_f1,status,timestamp
21964,16,16,6,1.8,0.0005,0.02,1,512,128,0.5600000000000003,0.8397298127110838,0.7181425485961123,success,2025-12-05 11:54:48
9354,16,16,4,1.5,0.0001,0.015,5,512,64,0.7200000000000004,0.8630641694811176,0.7173637515842839,success,2025-12-05 11:55:21
25946,16,16,7,1.5,0.0,0.01,3,1024,256,0.6100000000000003,0.8360454405894996,0.7010078387458006,success,2025-12-05 11:55:40
24780,16,16,7,1.3,0.0,0.005,4,512,64,0.6300000000000003,0.854774332207553,0.7155742633794347,success,2025-12-05 11:56:46
41447,16,32,5,1.2,0.01,0.01,1,256,256,0.6500000000000004,0.8612219834203254,0.7164366373902133,success,2025-12-05 11:57:51
27245,16,16,7,1.8,0.0001,0.005,3,256,256,0.6600000000000004,0.8587657353392693,0.7255369928400954,success,2025-12-05 11:59:52
43592,16,32,5,1.5,0.001,0.02,4,512,256,0.6300000000000003,0.8477126189745164,0.7200902934537246,success,2025-12-05 12:00:25
29814,16,32,3,1.2,0.0005,0.015,3,1024,64,0.6400000000000003,0.8523180841264968,0.723404255319149,success,2025-12-05 12:00:41
29041,16,32,3,1.0,0.01,0.005,2,1024,128,0.7500000000000004,0.8661344795824378,0.7093333333333334,success,2025-12-05 12:00:56
11275,16,16,5,1.0,0.0,0.005,3,1024,128,0.7200000000000004,0.8649063555419098,0.7243107769423559,success,2025-12-05 12:01:21
14006,16,16,5,1.3,0.0005,0.01,2,256,256,0.6400000000000003,0.8556954252379491,0.717208182912154,success,2025-12-05 12:02:52
11899,16,16,5,1.0,0.0005,0.025,3,256,128,0.7200000000000004,0.855081363217685,0.7170263788968825,success,2025-12-05 12:03:54
6807,16,16,4,1.2,0.0,0.01,2,512,64,0.6200000000000003,0.8572305802886091,0.7197106690777577,success,2025-12-05 12:05:02
40409,16,32,5,1.0,0.01,0.015,5,1024,256,0.6400000000000003,0.8483266809947805,0.719954648526077,success,2025-12-05 12:05:38
19536,16,16,6,1.3,0.0001,0.025,1,1024,64,0.6100000000000003,0.8510899600859687,0.713526284701713,success,2025-12-05 12:06:41
15837,16,16,5,1.8,0.0,0.01,5,1024,64,0.6200000000000003,0.8452563708934603,0.7152542372881356,success,2025-12-05 12:07:38
27159,16,16,7,1.8,0.0,0.02,3,1024,64,0.5500000000000003,0.8345102855388394,0.7091203453858608,success,2025-12-05 12:08:50
3016,16,16,3,1.3,0.001,0.015,1,256,128,0.6400000000000003,0.8606079214000614,0.7194066749072929,success,2025-12-05 12:09:56
43195,16,32,5,1.5,0.0001,0.025,5,512,128,0.6800000000000004,0.854467301197421,0.7144578313253012,success,2025-12-05 12:10:43
4729,16,16,3,1.8,0.0001,0.005,1,512,128,0.6200000000000003,0.8483266809947805,0.7196367763904654,success,2025-12-05 12:11:34
18754,16,16,6,1.2,0.001,0.01,4,1024,128,0.6700000000000004,0.8587657353392693,0.7258641239570918,success,2025-12-05 12:12:20
28326,16,32,3,1.0,0.0,0.025,3,512,64,0.5800000000000003,0.8523180841264968,0.7198602213162493,success,2025-12-05 12:13:09
9661,16,16,4,1.5,0.0005,0.025,4,512,128,0.6300000000000003,0.8606079214000614,0.7235079171741778,success,2025-12-05 12:13:58
10229,16,16,4,1.8,0.0,0.015,2,512,256,0.6600000000000004,0.8538532391771569,0.7180094786729858,success,2025-12-05 12:14:38
43562,16,32,5,1.5,0.001,0.02,1,256,256,0.6400000000000003,0.8572305802886091,0.7233789411064843,success,2025-12-05 12:16:52
16207,16,16,5,1.8,0.0005,0.005,1,1024,128,0.5900000000000003,0.8179306109917102,0.6909848879624805,success,2025-12-05 12:17:39
44959,16,32,5,1.8,0.01,0.025,1,512,128,0.6800000000000004,0.8581516733190052,0.7162162162162162,success,2025-12-05 12:19:05
42192,16,32,5,1.3,0.0005,0.015,4,256,64,0.7100000000000004,0.8652133865520417,0.7219759341355289,success,2025-12-05 12:20:21
4193,16,16,3,1.5,0.001,0.02,1,1024,256,0.6700000000000004,0.854467301197421,0.7165071770334929,success,2025-12-05 12:20:46
24676,16,16,7,1.2,0.01,0.02,2,1024,128,0.7100000000000004,0.8587657353392693,0.7146401985111662,success,2025-12-05 12:21:43
30086,16,32,3,1.2,0.001,0.02,3,1024,256,0.7500000000000004,0.8615290144304575,0.7221195317313617,success,2025-12-05 12:22:03
6736,16,16,4,1.0,0.01,0.025,4,512,128,0.7400000000000004,0.8581516733190052,0.7210144927536232,success,2025-12-05 12:22:37
10520,16,16,4,1.8,0.0001,0.02,4,1024,256,0.6500000000000004,0.8495548050353086,0.7190366972477065,success,2025-12-05 12:23:12
7707,16,16,4,1.2,0.01,0.01,2,512,64,0.6500000000000004,0.8572305802886091,0.720048163756773,success,2025-12-05 12:24:27
31167,16,32,3,1.3,0.001,0.015,4,256,64,0.6100000000000003,0.8492477740251766,0.7186246418338109,success,2025-12-05 12:25:25
36149,16,32,4,1.3,0.0,0.02,2,512,256,0.6400000000000003,0.8566165182683451,0.7248084855627578,success,2025-12-05 12:26:07
4518,16,16,3,1.8,0.0,0.005,3,256,64,0.6900000000000004,0.8569235492784771,0.7189384800965019,success,2025-12-05 12:27:48
10500,16,16,4,1.8,0.0001,0.02,2,1024,64,0.6700000000000004,0.8596868283696654,0.7191149354640443,success,2025-12-05 12:28:35
12570,16,16,5,1.2,0.0,0.025,2,1024,64,0.6200000000000003,0.8492477740251766,0.7176538240368028,success,2025-12-05 12:29:19
33223,16,32,3,1.8,0.0005,0.02,2,512,128,0.6500000000000004,0.856002456248081,0.7209994051160024,success,2025-12-05 12:29:49
40307,16,32,5,1.0,0.01,0.005,4,512,256,0.7000000000000004,0.8673626036229659,0.7272727272727273,success,2025-12-05 12:30:44
25047,16,16,7,1.3,0.0001,0.01,4,256,64,0.7000000000000004,0.8673626036229659,0.7223650385604113,success,2025-12-05 12:34:20
9351,16,16,4,1.5,0.0001,0.015,5,256,64,0.6400000000000003,0.8627571384709856,0.7276051188299817,success,2025-12-05 12:36:01
34390,16,32,4,1.0,0.0005,0.025,2,256,128,0.5800000000000003,0.8474055879643844,0.7171314741035857,success,2025-12-05 12:37:06
4538,16,16,3,1.8,0.0,0.005,5,256,256,0.7400000000000004,0.867669634633098,0.7217559715945772,success,2025-12-05 12:38:39
3863,16,16,3,1.5,0.0005,0.005,5,256,256,0.6300000000000003,0.8397298127110838,0.7122381477398015,success,2025-12-05 12:39:48
42936,16,32,5,1.5,0.0,0.025,1,1024,64,0.6700000000000004,0.8566165182683451,0.7164541590771099,success,2025-12-05 12:40:36
13620,16,16,5,1.3,0.0,0.015,4,512,64,0.5900000000000003,0.8495548050353086,0.7219069239500567,success,2025-12-05 12:42:09
25082,16,16,7,1.3,0.0001,0.015,2,1024,256,0.6500000000000004,0.8566165182683451,0.7241582988777319,success,2025-12-05 12:43:09
8919,16,16,4,1.3,0.01,0.02,2,256,64,0.6000000000000003,0.8489407430150445,0.7194982896237172,success,2025-12-05 12:45:35
37850,16,32,4,1.5,0.001,0.01,1,512,256,0.6700000000000004,0.8513969910961007,0.7152941176470589,success,2025-12-05 12:46:49
40136,16,32,5,1.0,0.001,0.01,5,512,256,0.7200000000000004,0.8572305802886091,0.7134935304990758,success,2025-12-05 12:47:44
34857,16,32,4,1.0,0.01,0.025,4,256,64,0.6600000000000004,0.8504758980657047,0.7157034442498541,success,2025-12-05 12:48:48
42954,16,32,5,1.5,0.0,0.025,3,1024,64,0.7000000000000004,0.8458704329137243,0.7124856815578465,success,2025-12-05 12:49:17
17247,16,16,6,1.0,0.0001,0.02,2,512,64,0.6800000000000004,0.8633712004912496,0.722048719550281,success,2025-12-05 12:50:33
18392,16,16,6,1.2,0.0001,0.02,4,512,256,0.6700000000000004,0.854774332207553,0.715915915915916,success,2025-12-05 12:52:17
15423,16,16,5,1.5,0.001,0.015,4,1024,64,0.6700000000000004,0.8664415105925698,0.7252053063802906,success,2025-12-05 12:53:11
33301,16,32,3,1.8,0.001,0.005,1,256,128,0.6600000000000004,0.855388394227817,0.7167769092002405,success,2025-12-05 12:54:24
3401,16,16,3,1.5,0.0,0.005,3,1024,256,0.6800000000000004,0.8587657353392693,0.7245508982035929,success,2025-12-05 12:55:06
6100,16,16,4,1.0,0.0005,0.005,3,1024,128,0.6600000000000004,0.8572305802886091,0.7176684881602914,success,2025-12-05 12:55:46
41230,16,32,5,1.2,0.001,0.01,2,256,128,0.6700000000000004,0.8599938593797973,0.715,success,2025-12-05 12:58:14
4419,16,16,3,1.5,0.01,0.02,2,256,64,0.6000000000000003,0.8578446423088733,0.7229204069419509,success,2025-12-05 12:59:22
15226,16,16,5,1.5,0.0005,0.02,2,1024,128,0.6800000000000004,0.8532391771568928,0.71849234393404,success,2025-12-05 13:00:06
42786,16,32,5,1.5,0.0,0.005,5,256,64,0.7100000000000004,0.8581516733190052,0.7123287671232876,success,2025-12-05 13:03:09
18335,16,16,6,1.2,0.0001,0.015,3,256,256,0.6300000000000003,0.8510899600859687,0.711481261154075,success,2025-12-05 13:04:58
12830,16,16,5,1.2,0.0005,0.005,1,512,256,0.6700000000000004,0.854467301197421,0.7148014440433214,success,2025-12-05 13:06:25
8124,16,16,4,1.3,0.0001,0.005,3,1024,64,0.6900000000000004,0.8498618360454406,0.7135325131810193,success,2025-12-05 13:07:12
6316,16,16,4,1.0,0.001,0.005,2,1024,128,0.6900000000000004,0.8590727663494013,0.7136618839675608,success,2025-12-05 13:07:50
24189,16,16,7,1.2,0.0005,0.015,3,1024,64,0.6500000000000004,0.854467301197421,0.7185273159144893,success,2025-12-05 13:08:48
26596,16,16,7,1.5,0.001,0.01,1,256,128,0.6200000000000003,0.8507829290758366,0.7174418604651163,success,2025-12-05 13:12:33
43366,16,32,5,1.5,0.0005,0.02,4,512,128,0.6100000000000003,0.8523180841264968,0.7224466243508367,success,2025-12-05 13:13:16
13847,16,16,5,1.3,0.0001,0.015,4,512,256,0.5800000000000003,0.8513969910961007,0.722158438576349,success,2025-12-05 13:14:08
35154,16,32,4,1.2,0.0001,0.01,2,256,64,0.6200000000000003,0.8535462081670249,0.7152238805970149,success,2025-12-05 13:15:52
4157,16,16,3,1.5,0.001,0.015,2,1024,256,0.6900000000000004,0.8572305802886091,0.7127856701667696,success,2025-12-05 13:16:18
36830,16,32,4,1.3,0.001,0.02,3,256,256,0.6700000000000004,0.855081363217685,0.7233294255568582,success,2025-12-05 13:17:46
23146,16,16,7,1.0,0.0005,0.025,2,1024,128,0.7100000000000004,0.8572305802886091,0.7197106690777577,success,2025-12-05 13:18:31
13817,16,16,5,1.3,0.0001,0.015,1,256,256,0.6900000000000004,0.8599938593797973,0.7243047158403869,success,2025-12-05 13:21:06
31735,16,32,3,1.5,0.0001,0.005,2,256,128,0.5300000000000002,0.8381946576604237,0.7143631436314363,success,2025-12-05 13:22:30
34354,16,32,4,1.0,0.0005,0.02,3,256,128,0.6600000000000004,0.856002456248081,0.72,success,2025-12-05 13:23:31
12733,16,16,5,1.2,0.0001,0.015,5,1024,128,0.6700000000000004,0.8652133865520417,0.7219759341355289,success,2025-12-05 13:24:10
14858,16,16,5,1.5,0.0001,0.005,1,1024,256,0.6400000000000003,0.8584587043291373,0.7187309334960341,success,2025-12-05 13:24:56
2705,16,16,3,1.3,0.0005,0.005,1,512,256,0.6900000000000004,0.8621430764507215,0.7127319257837492,success,2025-12-05 13:25:54
3029,16,16,3,1.3,0.001,0.015,2,512,256,0.6400000000000003,0.8673626036229659,0.7333333333333333,success,2025-12-05 13:26:39
36943,16,32,4,1.3,0.01,0.005,5,1024,128,0.6900000000000004,0.8563094872582131,0.7180722891566265,success,2025-12-05 13:27:29
13267,16,16,5,1.2,0.001,0.025,5,256,128,0.6900000000000004,0.8596868283696654,0.7138384470882906,success,2025-12-05 13:28:45
2624,16,16,3,1.3,0.0001,0.02,2,512,256,0.6300000000000003,0.8538532391771569,0.7176749703440095,success,2025-12-05 13:29:15
22664,16,16,7,1.0,0.0,0.02,4,256,256,0.6000000000000003,0.8636782315013817,0.7266009852216748,success,2025-12-05 13:30:52
7262,16,16,4,1.2,0.0005,0.01,2,1024,256,0.6400000000000003,0.8529321461467608,0.7136879856545129,success,2025-12-05 13:31:18
42252,16,32,5,1.3,0.0005,0.02,5,1024,64,0.6400000000000003,0.8541602701872889,0.7191011235955056,success,2025-12-05 13:32:06
2296,16,16,3,1.3,0.0,0.01,1,256,128,0.7300000000000004,0.8599938593797973,0.7181705809641533,success,2025-12-05 13:32:46
38469,16,32,4,1.8,0.0,0.025,5,512,64,0.6900000000000004,0.8639852625115136,0.7183725365543547,success,2025-12-05 13:33:18
33213,16,32,3,1.8,0.0005,0.02,1,512,64,0.6400000000000003,0.8615290144304575,0.7258358662613982,success,2025-12-05 13:34:04
31863,16,32,3,1.5,0.0001,0.02,1,512,64,0.6400000000000003,0.8532391771568928,0.7214452214452215,success,2025-12-05 13:34:34
9545,16,16,4,1.5,0.0005,0.015,1,512,256,0.7200000000000004,0.8639852625115136,0.7208569628229363,success,2025-12-05 13:35:17
11605,16,16,5,1.0,0.0001,0.015,5,512,128,0.6700000000000004,0.86797666564323,0.7229381443298969,success,2025-12-05 13:36:33
4741,16,16,3,1.8,0.0001,0.005,2,1024,128,0.6600000000000004,0.8517040221062327,0.7074500302846759,success,2025-12-05 13:37:14
21960,16,16,6,1.8,0.0005,0.02,1,256,64,0.7000000000000004,0.8529321461467608,0.7091681845780207,success,2025-12-05 13:39:36
31470,16,32,3,1.3,0.01,0.025,2,1024,64,0.6800000000000004,0.8541602701872889,0.721080446271286,success,2025-12-05 13:40:02
15158,16,16,5,1.5,0.0005,0.01,5,256,256,0.6900000000000004,0.8609149524101934,0.7201976528721433,success,2025-12-05 13:42:12
5533,16,16,3,1.8,0.01,0.015,5,1024,128,0.7300000000000004,0.8624501074608536,0.72,success,2025-12-05 13:42:40
43906,16,32,5,1.8,0.0,0.005,4,512,128,0.6300000000000003,0.8498618360454406,0.7108219988172679,success,2025-12-05 13:44:23
18552,16,16,6,1.2,0.0005,0.015,2,512,64,0.6700000000000004,0.8624501074608536,0.7164556962025317,success,2025-12-05 13:46:01
23394,16,16,7,1.0,0.001,0.025,5,512,64,0.6500000000000004,0.8688977586736261,0.7177792465300727,success,2025-12-05 13:47:19
40148,16,32,5,1.0,0.001,0.015,1,1024,256,0.6300000000000003,0.8415719987718759,0.7139689578713969,success,2025-12-05 13:47:48
41696,16,32,5,1.3,0.0,0.01,3,1024,256,0.7200000000000004,0.855388394227817,0.7072715972653822,success,2025-12-05 13:48:18
37869,16,32,4,1.5,0.001,0.01,3,1024,64,0.6500000000000004,0.8507829290758366,0.7216494845360825,success,2025-12-05 13:48:48
6184,16,16,4,1.0,0.0005,0.015,3,256,128,0.6800000000000004,0.8532391771568928,0.7191539365452408,success,2025-12-05 13:50:44
28061,16,16,7,1.8,0.01,0.02,3,1024,256,0.5900000000000003,0.8513969910961007,0.7125890736342043,success,2025-12-05 13:51:43
32098,16,32,3,1.5,0.0005,0.02,2,512,128,0.6800000000000004,0.855388394227817,0.7194758784991067,success,2025-12-05 13:52:12
27638,16,16,7,1.8,0.0005,0.025,1,1024,256,0.5100000000000002,0.829597789376727,0.7014523937600861,success,2025-12-05 13:52:50
24012,16,16,7,1.2,0.0001,0.02,4,256,64,0.5600000000000003,0.8455634019035922,0.7172568858909499,success,2025-12-05 13:55:17
1114,16,16,3,1.0,0.01,0.025,4,1024,128,0.7200000000000004,0.8504758980657047,0.7173534532791642,success,2025-12-05 13:55:37
19016,16,16,6,1.2,0.01,0.015,3,1024,256,0.6900000000000004,0.8599938593797973,0.7185185185185186,success,2025-12-05 13:56:27
6605,16,16,4,1.0,0.01,0.01,4,1024,256,0.7400000000000004,0.8639852625115136,0.7208569628229363,success,2025-12-05 13:56:56
40243,16,32,5,1.0,0.001,0.025,2,512,128,0.6300000000000003,0.8584587043291373,0.7170042971147943,success,2025-12-05 13:58:04
16027,16,16,5,1.8,0.0001,0.01,1,1024,128,0.6700000000000004,0.8541602701872889,0.7140276941601444,success,2025-12-05 13:58:44
13602,16,16,5,1.3,0.0,0.015,2,512,64,0.6500000000000004,0.8529321461467608,0.7130017974835231,success,2025-12-05 14:00:06
8279,16,16,4,1.3,0.0001,0.02,5,1024,256,0.7400000000000004,0.8606079214000614,0.7235079171741778,success,2025-12-05 14:00:33
3189,16,16,3,1.3,0.01,0.005,5,512,64,0.7000000000000004,0.8587657353392693,0.7110552763819096,success,2025-12-05 14:01:15
17102,16,16,6,1.0,0.0001,0.005,1,256,256,0.6900000000000004,0.8584587043291373,0.7204366282595512,success,2025-12-05 14:02:58
8908,16,16,4,1.3,0.01,0.015,5,1024,128,0.6000000000000003,0.855081363217685,0.7249417249417249,success,2025-12-05 14:03:38
21865,16,16,6,1.8,0.0005,0.005,5,512,128,0.6800000000000004,0.8535462081670249,0.7031736154324829,success,2025-12-05 14:05:09
30878,16,32,3,1.3,0.0005,0.01,1,1024,256,0.6900000000000004,0.8584587043291373,0.7200971463266546,success,2025-12-05 14:05:41
17704,16,16,6,1.0,0.001,0.02,3,256,128,0.6800000000000004,0.8652133865520417,0.7285095856524428,success,2025-12-05 14:07:59
37968,16,32,4,1.5,0.001,0.02,4,1024,64,0.6300000000000003,0.8633712004912496,0.7307924984875983,success,2025-12-05 14:08:56
3705,16,16,3,1.5,0.0001,0.015,2,1024,64,0.6500000000000004,0.8621430764507215,0.7283726557773744,success,2025-12-05 14:09:38
16109,16,16,5,1.8,0.0001,0.015,5,1024,256,0.6600000000000004,0.8633712004912496,0.7188881869867341,success,2025-12-05 14:10:25
22877,16,16,7,1.0,0.0001,0.02,2,1024,256,0.7500000000000004,0.8667485416027019,0.722860791826309,success,2025-12-05 14:11:17
27917,16,16,7,1.8,0.01,0.005,2,1024,256,0.5800000000000003,0.8338962235185754,0.6874638937030618,success,2025-12-05 14:12:14
1000,16,16,3,1.0,0.01,0.015,2,256,128,0.5800000000000003,0.8483266809947805,0.716743119266055,success,2025-12-05 14:13:59
4243,16,16,3,1.5,0.001,0.025,2,512,128,0.6600000000000004,0.8630641694811176,0.7263803680981595,success,2025-12-05 14:14:41
22531,16,16,7,1.0,0.0,0.005,4,512,128,0.6700000000000004,0.8609149524101934,0.7184586699813549,success,2025-12-05 14:16:21
9084,16,16,4,1.5,0.0,0.01,5,512,64,0.6200000000000003,0.8507829290758366,0.7141176470588235,success,2025-12-05 14:17:23
3125,16,16,3,1.3,0.001,0.025,3,256,256,0.5900000000000003,0.8437212158428001,0.7176927343316695,success,2025-12-05 14:18:17
37839,16,32,4,1.5,0.001,0.005,5,512,64,0.6800000000000004,0.8590727663494013,0.7199511897498475,success,2025-12-05 14:19:52
19316,16,16,6,1.3,0.0,0.025,2,256,256,0.5600000000000003,0.8474055879643844,0.7161621930325528,success,2025-12-05 14:22:31
22715,16,16,7,1.0,0.0,0.025,4,1024,256,0.6100000000000003,0.855388394227817,0.7198096371207614,success,2025-12-05 14:23:27
2730,16,16,3,1.3,0.0005,0.005,4,512,64,0.6900000000000004,0.8603008903899294,0.7240751970891449,success,2025-12-05 14:24:34
672,16,16,3,1.0,0.0005,0.025,5,1024,64,0.7000000000000004,0.8621430764507215,0.7243707796193984,success,2025-12-05 14:25:12
30457,16,32,3,1.3,0.0,0.01,5,256,128,0.6600000000000004,0.8541602701872889,0.7140276941601444,success,2025-12-05 14:26:24
1655,16,16,3,1.2,0.0005,0.01,4,1024,256,0.6800000000000004,0.8603008903899294,0.7230675593426659,success,2025-12-05 14:26:53
25631,16,16,7,1.3,0.001,0.025,3,1024,256,0.7600000000000005,0.8642922935216457,0.7155727155727156,success,2025-12-05 14:27:53
24953,16,16,7,1.3,0.0,0.025,3,512,256,0.7000000000000004,0.8612219834203254,0.7213316892725031,success,2025-12-05 14:29:16
40019,16,32,5,1.0,0.0005,0.025,2,512,256,0.6900000000000004,0.8596868283696654,0.7145534041224235,success,2025-12-05 14:30:27
26447,16,16,7,1.5,0.0005,0.015,4,512,256,0.6200000000000003,0.8538532391771569,0.7146282973621103,success,2025-12-05 14:32:29
7732,16,16,4,1.2,0.01,0.01,5,256,128,0.6500000000000004,0.8609149524101934,0.7242848447961047,success,2025-12-05 14:34:58
24743,16,16,7,1.2,0.01,0.025,5,256,256,0.6700000000000004,0.8498618360454406,0.7155322862129145,success,2025-12-05 14:38:15
4730,16,16,3,1.8,0.0001,0.005,1,512,256,0.7100000000000004,0.8624501074608536,0.7157360406091371,success,2025-12-05 14:39:05
24106,16,16,7,1.2,0.0005,0.005,4,512,128,0.6500000000000004,0.8652133865520417,0.7281733746130031,success,2025-12-05 14:41:25
30240,16,32,3,1.2,0.01,0.015,1,256,64,0.6400000000000003,0.8615290144304575,0.7210884353741497,success,2025-12-05 14:42:32
33330,16,32,3,1.8,0.001,0.005,4,512,64,0.7000000000000004,0.8661344795824378,0.7201540436456996,success,2025-12-05 14:43:26
12892,16,16,5,1.2,0.0005,0.01,3,512,128,0.6200000000000003,0.8541602701872889,0.7214076246334311,success,2025-12-05 14:44:49
39481,16,32,5,1.0,0.0,0.015,2,1024,128,0.6700000000000004,0.8483266809947805,0.7111111111111111,success,2025-12-05 14:45:38
37547,16,32,4,1.5,0.0001,0.025,2,1024,256,0.6300000000000003,0.8563094872582131,0.7220902612826603,success,2025-12-05 14:46:14
23029,16,16,7,1.0,0.0005,0.01,4,1024,128,0.6200000000000003,0.8498618360454406,0.7220011370096646,success,2025-12-05 14:47:07
7949,16,16,4,1.3,0.0,0.01,4,256,256,0.7100000000000004,0.856002456248081,0.7233038348082595,success,2025-12-05 14:48:22
30227,16,32,3,1.2,0.01,0.01,4,512,256,0.7600000000000005,0.8606079214000614,0.7180124223602484,success,2025-12-05 14:48:58
32891,16,32,3,1.8,0.0001,0.005,5,512,256,0.6600000000000004,0.8603008903899294,0.7240751970891449,success,2025-12-05 14:49:46
1219,16,16,3,1.2,0.0,0.015,1,512,128,0.7400000000000004,0.8590727663494013,0.7256425582785415,success,2025-12-05 14:50:16
6885,16,16,4,1.2,0.0,0.02,1,256,64,0.6400000000000003,0.8440282468529321,0.7126696832579186,success,2025-12-05 14:51:51
1710,16,16,3,1.2,0.0005,0.02,1,256,64,0.6400000000000003,0.8477126189745164,0.7219730941704036,success,2025-12-05 14:53:47
29584,16,32,3,1.2,0.0001,0.015,3,256,128,0.6800000000000004,0.8578446423088733,0.719903206291591,success,2025-12-05 14:55:05
5836,16,16,4,1.0,0.0,0.025,4,512,128,0.7300000000000004,0.8480196499846484,0.7156806433084434,success,2025-12-05 14:55:41
26503,16,16,7,1.5,0.0005,0.02,5,1024,128,0.5500000000000003,0.8415719987718759,0.7068181818181818,success,2025-12-05 14:56:50
41589,16,32,5,1.2,0.01,0.025,2,256,64,0.6500000000000004,0.8455634019035922,0.7053309900410076,success,2025-12-05 14:58:06
20005,16,16,6,1.3,0.001,0.025,3,1024,128,0.7000000000000004,0.8584587043291373,0.7159581022797289,success,2025-12-05 14:58:48
14894,16,16,5,1.5,0.0001,0.005,5,1024,256,0.6400000000000003,0.8526251151366288,0.7139451728247914,success,2025-12-05 14:59:46
38621,16,32,4,1.8,0.0001,0.02,2,256,256,0.7100000000000004,0.8612219834203254,0.7220172201722017,success,2025-12-05 15:01:43
15806,16,16,5,1.8,0.0,0.01,2,256,256,0.6200000000000003,0.8596868283696654,0.723198061780739,success,2025-12-05 15:04:51
4832,16,16,3,1.8,0.0001,0.015,2,1024,256,0.7100000000000004,0.854774332207553,0.7089230769230769,success,2025-12-05 15:05:25
5342,16,16,3,1.8,0.001,0.02,4,512,256,0.6900000000000004,0.8599938593797973,0.7164179104477612,success,2025-12-05 15:06:09
37450,16,32,4,1.5,0.0001,0.015,2,256,128,0.6300000000000003,0.8606079214000614,0.723170731707317,success,2025-12-05 15:07:48
30900,16,32,3,1.3,0.0005,0.01,4,512,64,0.6800000000000004,0.8639852625115136,0.7297132397803539,success,2025-12-05 15:08:21
30343,16,32,3,1.2,0.01,0.025,2,512,128,0.6900000000000004,0.8609149524101934,0.7212307692307692,success,2025-12-05 15:09:09
39718,16,32,5,1.0,0.0001,0.015,4,256,128,0.6800000000000004,0.8642922935216457,0.7213114754098361,success,2025-12-05 15:10:38
5857,16,16,4,1.0,0.0001,0.005,1,1024,128,0.7000000000000004,0.8630641694811176,0.722636815920398,success,2025-12-05 15:11:27
12335,16,16,5,1.0,0.01,0.025,1,512,256,0.6900000000000004,0.855388394227817,0.7174565086982604,success,2025-12-05 15:12:36
6193,16,16,4,1.0,0.0005,0.015,4,256,128,0.6000000000000003,0.856002456248081,0.7262113251605371,success,2025-12-05 15:14:11
19099,16,16,6,1.2,0.01,0.025,3,256,128,0.6700000000000004,0.8609149524101934,0.7212307692307692,success,2025-12-05 15:16:19
