combination_id,n_d,n_a,n_steps,gamma,lambda_sparse,lr,cat_emb_dim,batch_size,virtual_batch_size
315253,48,64,4,1.0,0.0001,0.005,4,256,128
315254,48,64,4,1.0,0.0001,0.005,4,256,256
315255,48,64,4,1.0,0.0001,0.005,4,512,64
315256,48,64,4,1.0,0.0001,0.005,4,512,128
315257,48,64,4,1.0,0.0001,0.005,4,512,256
315258,48,64,4,1.0,0.0001,0.005,4,1024,64
315259,48,64,4,1.0,0.0001,0.005,4,1024,128
315260,48,64,4,1.0,0.0001,0.005,4,1024,256
315261,48,64,4,1.0,0.0001,0.005,5,256,64
315262,48,64,4,1.0,0.0001,0.005,5,256,128
315263,48,64,4,1.0,0.0001,0.005,5,256,256
315264,48,64,4,1.0,0.0001,0.005,5,512,64
315265,48,64,4,1.0,0.0001,0.005,5,512,128
315266,48,64,4,1.0,0.0001,0.005,5,512,256
315267,48,64,4,1.0,0.0001,0.005,5,1024,64
315268,48,64,4,1.0,0.0001,0.005,5,1024,128
315269,48,64,4,1.0,0.0001,0.005,5,1024,256
315270,48,64,4,1.0,0.0001,0.01,1,256,64
315271,48,64,4,1.0,0.0001,0.01,1,256,128
315272,48,64,4,1.0,0.0001,0.01,1,256,256
315273,48,64,4,1.0,0.0001,0.01,1,512,64
315274,48,64,4,1.0,0.0001,0.01,1,512,128
315275,48,64,4,1.0,0.0001,0.01,1,512,256
315276,48,64,4,1.0,0.0001,0.01,1,1024,64
315277,48,64,4,1.0,0.0001,0.01,1,1024,128
315278,48,64,4,1.0,0.0001,0.01,1,1024,256
315279,48,64,4,1.0,0.0001,0.01,2,256,64
315280,48,64,4,1.0,0.0001,0.01,2,256,128
315281,48,64,4,1.0,0.0001,0.01,2,256,256
315282,48,64,4,1.0,0.0001,0.01,2,512,64
315283,48,64,4,1.0,0.0001,0.01,2,512,128
315284,48,64,4,1.0,0.0001,0.01,2,512,256
315285,48,64,4,1.0,0.0001,0.01,2,1024,64
315286,48,64,4,1.0,0.0001,0.01,2,1024,128
315287,48,64,4,1.0,0.0001,0.01,2,1024,256
315288,48,64,4,1.0,0.0001,0.01,3,256,64
315289,48,64,4,1.0,0.0001,0.01,3,256,128
315290,48,64,4,1.0,0.0001,0.01,3,256,256
315291,48,64,4,1.0,0.0001,0.01,3,512,64
315292,48,64,4,1.0,0.0001,0.01,3,512,128
315293,48,64,4,1.0,0.0001,0.01,3,512,256
315294,48,64,4,1.0,0.0001,0.01,3,1024,64
315295,48,64,4,1.0,0.0001,0.01,3,1024,128
315296,48,64,4,1.0,0.0001,0.01,3,1024,256
315297,48,64,4,1.0,0.0001,0.01,4,256,64
315298,48,64,4,1.0,0.0001,0.01,4,256,128
315299,48,64,4,1.0,0.0001,0.01,4,256,256
315300,48,64,4,1.0,0.0001,0.01,4,512,64
315301,48,64,4,1.0,0.0001,0.01,4,512,128
315302,48,64,4,1.0,0.0001,0.01,4,512,256
315303,48,64,4,1.0,0.0001,0.01,4,1024,64
315304,48,64,4,1.0,0.0001,0.01,4,1024,128
315305,48,64,4,1.0,0.0001,0.01,4,1024,256
315306,48,64,4,1.0,0.0001,0.01,5,256,64
315307,48,64,4,1.0,0.0001,0.01,5,256,128
315308,48,64,4,1.0,0.0001,0.01,5,256,256
315309,48,64,4,1.0,0.0001,0.01,5,512,64
315310,48,64,4,1.0,0.0001,0.01,5,512,128
315311,48,64,4,1.0,0.0001,0.01,5,512,256
315312,48,64,4,1.0,0.0001,0.01,5,1024,64
315313,48,64,4,1.0,0.0001,0.01,5,1024,128
315314,48,64,4,1.0,0.0001,0.01,5,1024,256
315315,48,64,4,1.0,0.0001,0.015,1,256,64
315316,48,64,4,1.0,0.0001,0.015,1,256,128
315317,48,64,4,1.0,0.0001,0.015,1,256,256
315318,48,64,4,1.0,0.0001,0.015,1,512,64
315319,48,64,4,1.0,0.0001,0.015,1,512,128
315320,48,64,4,1.0,0.0001,0.015,1,512,256
315321,48,64,4,1.0,0.0001,0.015,1,1024,64
315322,48,64,4,1.0,0.0001,0.015,1,1024,128
315323,48,64,4,1.0,0.0001,0.015,1,1024,256
315324,48,64,4,1.0,0.0001,0.015,2,256,64
315325,48,64,4,1.0,0.0001,0.015,2,256,128
315326,48,64,4,1.0,0.0001,0.015,2,256,256
315327,48,64,4,1.0,0.0001,0.015,2,512,64
315328,48,64,4,1.0,0.0001,0.015,2,512,128
315329,48,64,4,1.0,0.0001,0.015,2,512,256
315330,48,64,4,1.0,0.0001,0.015,2,1024,64
315331,48,64,4,1.0,0.0001,0.015,2,1024,128
315332,48,64,4,1.0,0.0001,0.015,2,1024,256
315333,48,64,4,1.0,0.0001,0.015,3,256,64
315334,48,64,4,1.0,0.0001,0.015,3,256,128
315335,48,64,4,1.0,0.0001,0.015,3,256,256
315336,48,64,4,1.0,0.0001,0.015,3,512,64
315337,48,64,4,1.0,0.0001,0.015,3,512,128
315338,48,64,4,1.0,0.0001,0.015,3,512,256
315339,48,64,4,1.0,0.0001,0.015,3,1024,64
315340,48,64,4,1.0,0.0001,0.015,3,1024,128
315341,48,64,4,1.0,0.0001,0.015,3,1024,256
315342,48,64,4,1.0,0.0001,0.015,4,256,64
315343,48,64,4,1.0,0.0001,0.015,4,256,128
315344,48,64,4,1.0,0.0001,0.015,4,256,256
315345,48,64,4,1.0,0.0001,0.015,4,512,64
315346,48,64,4,1.0,0.0001,0.015,4,512,128
315347,48,64,4,1.0,0.0001,0.015,4,512,256
315348,48,64,4,1.0,0.0001,0.015,4,1024,64
315349,48,64,4,1.0,0.0001,0.015,4,1024,128
315350,48,64,4,1.0,0.0001,0.015,4,1024,256
315351,48,64,4,1.0,0.0001,0.015,5,256,64
315352,48,64,4,1.0,0.0001,0.015,5,256,128
315353,48,64,4,1.0,0.0001,0.015,5,256,256
315354,48,64,4,1.0,0.0001,0.015,5,512,64
315355,48,64,4,1.0,0.0001,0.015,5,512,128
315356,48,64,4,1.0,0.0001,0.015,5,512,256
315357,48,64,4,1.0,0.0001,0.015,5,1024,64
315358,48,64,4,1.0,0.0001,0.015,5,1024,128
315359,48,64,4,1.0,0.0001,0.015,5,1024,256
315360,48,64,4,1.0,0.0001,0.02,1,256,64
315361,48,64,4,1.0,0.0001,0.02,1,256,128
315362,48,64,4,1.0,0.0001,0.02,1,256,256
315363,48,64,4,1.0,0.0001,0.02,1,512,64
315364,48,64,4,1.0,0.0001,0.02,1,512,128
315365,48,64,4,1.0,0.0001,0.02,1,512,256
315366,48,64,4,1.0,0.0001,0.02,1,1024,64
315367,48,64,4,1.0,0.0001,0.02,1,1024,128
315368,48,64,4,1.0,0.0001,0.02,1,1024,256
315369,48,64,4,1.0,0.0001,0.02,2,256,64
315370,48,64,4,1.0,0.0001,0.02,2,256,128
315371,48,64,4,1.0,0.0001,0.02,2,256,256
315372,48,64,4,1.0,0.0001,0.02,2,512,64
315373,48,64,4,1.0,0.0001,0.02,2,512,128
315374,48,64,4,1.0,0.0001,0.02,2,512,256
315375,48,64,4,1.0,0.0001,0.02,2,1024,64
315376,48,64,4,1.0,0.0001,0.02,2,1024,128
315377,48,64,4,1.0,0.0001,0.02,2,1024,256
315378,48,64,4,1.0,0.0001,0.02,3,256,64
315379,48,64,4,1.0,0.0001,0.02,3,256,128
315380,48,64,4,1.0,0.0001,0.02,3,256,256
315381,48,64,4,1.0,0.0001,0.02,3,512,64
315382,48,64,4,1.0,0.0001,0.02,3,512,128
315383,48,64,4,1.0,0.0001,0.02,3,512,256
315384,48,64,4,1.0,0.0001,0.02,3,1024,64
315385,48,64,4,1.0,0.0001,0.02,3,1024,128
315386,48,64,4,1.0,0.0001,0.02,3,1024,256
315387,48,64,4,1.0,0.0001,0.02,4,256,64
315388,48,64,4,1.0,0.0001,0.02,4,256,128
315389,48,64,4,1.0,0.0001,0.02,4,256,256
315390,48,64,4,1.0,0.0001,0.02,4,512,64
315391,48,64,4,1.0,0.0001,0.02,4,512,128
315392,48,64,4,1.0,0.0001,0.02,4,512,256
315393,48,64,4,1.0,0.0001,0.02,4,1024,64
315394,48,64,4,1.0,0.0001,0.02,4,1024,128
315395,48,64,4,1.0,0.0001,0.02,4,1024,256
315396,48,64,4,1.0,0.0001,0.02,5,256,64
315397,48,64,4,1.0,0.0001,0.02,5,256,128
315398,48,64,4,1.0,0.0001,0.02,5,256,256
315399,48,64,4,1.0,0.0001,0.02,5,512,64
315400,48,64,4,1.0,0.0001,0.02,5,512,128
315401,48,64,4,1.0,0.0001,0.02,5,512,256
315402,48,64,4,1.0,0.0001,0.02,5,1024,64
315403,48,64,4,1.0,0.0001,0.02,5,1024,128
315404,48,64,4,1.0,0.0001,0.02,5,1024,256
315405,48,64,4,1.0,0.0001,0.025,1,256,64
315406,48,64,4,1.0,0.0001,0.025,1,256,128
315407,48,64,4,1.0,0.0001,0.025,1,256,256
315408,48,64,4,1.0,0.0001,0.025,1,512,64
315409,48,64,4,1.0,0.0001,0.025,1,512,128
315410,48,64,4,1.0,0.0001,0.025,1,512,256
315411,48,64,4,1.0,0.0001,0.025,1,1024,64
315412,48,64,4,1.0,0.0001,0.025,1,1024,128
315413,48,64,4,1.0,0.0001,0.025,1,1024,256
315414,48,64,4,1.0,0.0001,0.025,2,256,64
315415,48,64,4,1.0,0.0001,0.025,2,256,128
315416,48,64,4,1.0,0.0001,0.025,2,256,256
315417,48,64,4,1.0,0.0001,0.025,2,512,64
315418,48,64,4,1.0,0.0001,0.025,2,512,128
315419,48,64,4,1.0,0.0001,0.025,2,512,256
315420,48,64,4,1.0,0.0001,0.025,2,1024,64
315421,48,64,4,1.0,0.0001,0.025,2,1024,128
315422,48,64,4,1.0,0.0001,0.025,2,1024,256
315423,48,64,4,1.0,0.0001,0.025,3,256,64
315424,48,64,4,1.0,0.0001,0.025,3,256,128
315425,48,64,4,1.0,0.0001,0.025,3,256,256
315426,48,64,4,1.0,0.0001,0.025,3,512,64
315427,48,64,4,1.0,0.0001,0.025,3,512,128
315428,48,64,4,1.0,0.0001,0.025,3,512,256
315429,48,64,4,1.0,0.0001,0.025,3,1024,64
315430,48,64,4,1.0,0.0001,0.025,3,1024,128
315431,48,64,4,1.0,0.0001,0.025,3,1024,256
315432,48,64,4,1.0,0.0001,0.025,4,256,64
315433,48,64,4,1.0,0.0001,0.025,4,256,128
315434,48,64,4,1.0,0.0001,0.025,4,256,256
315435,48,64,4,1.0,0.0001,0.025,4,512,64
315436,48,64,4,1.0,0.0001,0.025,4,512,128
315437,48,64,4,1.0,0.0001,0.025,4,512,256
315438,48,64,4,1.0,0.0001,0.025,4,1024,64
315439,48,64,4,1.0,0.0001,0.025,4,1024,128
315440,48,64,4,1.0,0.0001,0.025,4,1024,256
315441,48,64,4,1.0,0.0001,0.025,5,256,64
315442,48,64,4,1.0,0.0001,0.025,5,256,128
315443,48,64,4,1.0,0.0001,0.025,5,256,256
315444,48,64,4,1.0,0.0001,0.025,5,512,64
315445,48,64,4,1.0,0.0001,0.025,5,512,128
315446,48,64,4,1.0,0.0001,0.025,5,512,256
315447,48,64,4,1.0,0.0001,0.025,5,1024,64
315448,48,64,4,1.0,0.0001,0.025,5,1024,128
315449,48,64,4,1.0,0.0001,0.025,5,1024,256
315450,48,64,4,1.0,0.0005,0.005,1,256,64
315451,48,64,4,1.0,0.0005,0.005,1,256,128
315452,48,64,4,1.0,0.0005,0.005,1,256,256
315453,48,64,4,1.0,0.0005,0.005,1,512,64
315454,48,64,4,1.0,0.0005,0.005,1,512,128
315455,48,64,4,1.0,0.0005,0.005,1,512,256
315456,48,64,4,1.0,0.0005,0.005,1,1024,64
315457,48,64,4,1.0,0.0005,0.005,1,1024,128
315458,48,64,4,1.0,0.0005,0.005,1,1024,256
315459,48,64,4,1.0,0.0005,0.005,2,256,64
315460,48,64,4,1.0,0.0005,0.005,2,256,128
315461,48,64,4,1.0,0.0005,0.005,2,256,256
315462,48,64,4,1.0,0.0005,0.005,2,512,64
315463,48,64,4,1.0,0.0005,0.005,2,512,128
315464,48,64,4,1.0,0.0005,0.005,2,512,256
315465,48,64,4,1.0,0.0005,0.005,2,1024,64
315466,48,64,4,1.0,0.0005,0.005,2,1024,128
315467,48,64,4,1.0,0.0005,0.005,2,1024,256
315468,48,64,4,1.0,0.0005,0.005,3,256,64
315469,48,64,4,1.0,0.0005,0.005,3,256,128
315470,48,64,4,1.0,0.0005,0.005,3,256,256
315471,48,64,4,1.0,0.0005,0.005,3,512,64
315472,48,64,4,1.0,0.0005,0.005,3,512,128
315473,48,64,4,1.0,0.0005,0.005,3,512,256
315474,48,64,4,1.0,0.0005,0.005,3,1024,64
315475,48,64,4,1.0,0.0005,0.005,3,1024,128
315476,48,64,4,1.0,0.0005,0.005,3,1024,256
315477,48,64,4,1.0,0.0005,0.005,4,256,64
315478,48,64,4,1.0,0.0005,0.005,4,256,128
315479,48,64,4,1.0,0.0005,0.005,4,256,256
315480,48,64,4,1.0,0.0005,0.005,4,512,64
315481,48,64,4,1.0,0.0005,0.005,4,512,128
315482,48,64,4,1.0,0.0005,0.005,4,512,256
315483,48,64,4,1.0,0.0005,0.005,4,1024,64
315484,48,64,4,1.0,0.0005,0.005,4,1024,128
315485,48,64,4,1.0,0.0005,0.005,4,1024,256
315486,48,64,4,1.0,0.0005,0.005,5,256,64
315487,48,64,4,1.0,0.0005,0.005,5,256,128
315488,48,64,4,1.0,0.0005,0.005,5,256,256
315489,48,64,4,1.0,0.0005,0.005,5,512,64
315490,48,64,4,1.0,0.0005,0.005,5,512,128
315491,48,64,4,1.0,0.0005,0.005,5,512,256
315492,48,64,4,1.0,0.0005,0.005,5,1024,64
315493,48,64,4,1.0,0.0005,0.005,5,1024,128
315494,48,64,4,1.0,0.0005,0.005,5,1024,256
315495,48,64,4,1.0,0.0005,0.01,1,256,64
315496,48,64,4,1.0,0.0005,0.01,1,256,128
315497,48,64,4,1.0,0.0005,0.01,1,256,256
