combination_id,n_d,n_a,n_steps,gamma,lambda_sparse,lr,cat_emb_dim,batch_size,virtual_batch_size
135149,32,16,7,1.0,0.0,0.02,2,512,256
135150,32,16,7,1.0,0.0,0.02,2,1024,64
135151,32,16,7,1.0,0.0,0.02,2,1024,128
135152,32,16,7,1.0,0.0,0.02,2,1024,256
135153,32,16,7,1.0,0.0,0.02,3,256,64
135154,32,16,7,1.0,0.0,0.02,3,256,128
135155,32,16,7,1.0,0.0,0.02,3,256,256
135156,32,16,7,1.0,0.0,0.02,3,512,64
135157,32,16,7,1.0,0.0,0.02,3,512,128
135158,32,16,7,1.0,0.0,0.02,3,512,256
135159,32,16,7,1.0,0.0,0.02,3,1024,64
135160,32,16,7,1.0,0.0,0.02,3,1024,128
135161,32,16,7,1.0,0.0,0.02,3,1024,256
135162,32,16,7,1.0,0.0,0.02,4,256,64
135163,32,16,7,1.0,0.0,0.02,4,256,128
135164,32,16,7,1.0,0.0,0.02,4,256,256
135165,32,16,7,1.0,0.0,0.02,4,512,64
135166,32,16,7,1.0,0.0,0.02,4,512,128
135167,32,16,7,1.0,0.0,0.02,4,512,256
135168,32,16,7,1.0,0.0,0.02,4,1024,64
135169,32,16,7,1.0,0.0,0.02,4,1024,128
135170,32,16,7,1.0,0.0,0.02,4,1024,256
135171,32,16,7,1.0,0.0,0.02,5,256,64
135172,32,16,7,1.0,0.0,0.02,5,256,128
135173,32,16,7,1.0,0.0,0.02,5,256,256
135174,32,16,7,1.0,0.0,0.02,5,512,64
135175,32,16,7,1.0,0.0,0.02,5,512,128
135176,32,16,7,1.0,0.0,0.02,5,512,256
135177,32,16,7,1.0,0.0,0.02,5,1024,64
135178,32,16,7,1.0,0.0,0.02,5,1024,128
135179,32,16,7,1.0,0.0,0.02,5,1024,256
135180,32,16,7,1.0,0.0,0.025,1,256,64
135181,32,16,7,1.0,0.0,0.025,1,256,128
135182,32,16,7,1.0,0.0,0.025,1,256,256
135183,32,16,7,1.0,0.0,0.025,1,512,64
135184,32,16,7,1.0,0.0,0.025,1,512,128
135185,32,16,7,1.0,0.0,0.025,1,512,256
135186,32,16,7,1.0,0.0,0.025,1,1024,64
135187,32,16,7,1.0,0.0,0.025,1,1024,128
135188,32,16,7,1.0,0.0,0.025,1,1024,256
135189,32,16,7,1.0,0.0,0.025,2,256,64
135190,32,16,7,1.0,0.0,0.025,2,256,128
135191,32,16,7,1.0,0.0,0.025,2,256,256
135192,32,16,7,1.0,0.0,0.025,2,512,64
135193,32,16,7,1.0,0.0,0.025,2,512,128
135194,32,16,7,1.0,0.0,0.025,2,512,256
135195,32,16,7,1.0,0.0,0.025,2,1024,64
135196,32,16,7,1.0,0.0,0.025,2,1024,128
135197,32,16,7,1.0,0.0,0.025,2,1024,256
135198,32,16,7,1.0,0.0,0.025,3,256,64
135199,32,16,7,1.0,0.0,0.025,3,256,128
135200,32,16,7,1.0,0.0,0.025,3,256,256
135201,32,16,7,1.0,0.0,0.025,3,512,64
135202,32,16,7,1.0,0.0,0.025,3,512,128
135203,32,16,7,1.0,0.0,0.025,3,512,256
135204,32,16,7,1.0,0.0,0.025,3,1024,64
135205,32,16,7,1.0,0.0,0.025,3,1024,128
135206,32,16,7,1.0,0.0,0.025,3,1024,256
135207,32,16,7,1.0,0.0,0.025,4,256,64
135208,32,16,7,1.0,0.0,0.025,4,256,128
135209,32,16,7,1.0,0.0,0.025,4,256,256
135210,32,16,7,1.0,0.0,0.025,4,512,64
135211,32,16,7,1.0,0.0,0.025,4,512,128
135212,32,16,7,1.0,0.0,0.025,4,512,256
135213,32,16,7,1.0,0.0,0.025,4,1024,64
135214,32,16,7,1.0,0.0,0.025,4,1024,128
135215,32,16,7,1.0,0.0,0.025,4,1024,256
135216,32,16,7,1.0,0.0,0.025,5,256,64
135217,32,16,7,1.0,0.0,0.025,5,256,128
135218,32,16,7,1.0,0.0,0.025,5,256,256
135219,32,16,7,1.0,0.0,0.025,5,512,64
135220,32,16,7,1.0,0.0,0.025,5,512,128
135221,32,16,7,1.0,0.0,0.025,5,512,256
135222,32,16,7,1.0,0.0,0.025,5,1024,64
135223,32,16,7,1.0,0.0,0.025,5,1024,128
135224,32,16,7,1.0,0.0,0.025,5,1024,256
135225,32,16,7,1.0,0.0001,0.005,1,256,64
135226,32,16,7,1.0,0.0001,0.005,1,256,128
135227,32,16,7,1.0,0.0001,0.005,1,256,256
135228,32,16,7,1.0,0.0001,0.005,1,512,64
135229,32,16,7,1.0,0.0001,0.005,1,512,128
135230,32,16,7,1.0,0.0001,0.005,1,512,256
135231,32,16,7,1.0,0.0001,0.005,1,1024,64
135232,32,16,7,1.0,0.0001,0.005,1,1024,128
135233,32,16,7,1.0,0.0001,0.005,1,1024,256
135234,32,16,7,1.0,0.0001,0.005,2,256,64
135235,32,16,7,1.0,0.0001,0.005,2,256,128
135236,32,16,7,1.0,0.0001,0.005,2,256,256
135237,32,16,7,1.0,0.0001,0.005,2,512,64
135238,32,16,7,1.0,0.0001,0.005,2,512,128
135239,32,16,7,1.0,0.0001,0.005,2,512,256
135240,32,16,7,1.0,0.0001,0.005,2,1024,64
135241,32,16,7,1.0,0.0001,0.005,2,1024,128
135242,32,16,7,1.0,0.0001,0.005,2,1024,256
135243,32,16,7,1.0,0.0001,0.005,3,256,64
135244,32,16,7,1.0,0.0001,0.005,3,256,128
135245,32,16,7,1.0,0.0001,0.005,3,256,256
135246,32,16,7,1.0,0.0001,0.005,3,512,64
135247,32,16,7,1.0,0.0001,0.005,3,512,128
135248,32,16,7,1.0,0.0001,0.005,3,512,256
135249,32,16,7,1.0,0.0001,0.005,3,1024,64
135250,32,16,7,1.0,0.0001,0.005,3,1024,128
135251,32,16,7,1.0,0.0001,0.005,3,1024,256
135252,32,16,7,1.0,0.0001,0.005,4,256,64
135253,32,16,7,1.0,0.0001,0.005,4,256,128
135254,32,16,7,1.0,0.0001,0.005,4,256,256
135255,32,16,7,1.0,0.0001,0.005,4,512,64
135256,32,16,7,1.0,0.0001,0.005,4,512,128
135257,32,16,7,1.0,0.0001,0.005,4,512,256
135258,32,16,7,1.0,0.0001,0.005,4,1024,64
135259,32,16,7,1.0,0.0001,0.005,4,1024,128
135260,32,16,7,1.0,0.0001,0.005,4,1024,256
135261,32,16,7,1.0,0.0001,0.005,5,256,64
135262,32,16,7,1.0,0.0001,0.005,5,256,128
135263,32,16,7,1.0,0.0001,0.005,5,256,256
135264,32,16,7,1.0,0.0001,0.005,5,512,64
135265,32,16,7,1.0,0.0001,0.005,5,512,128
135266,32,16,7,1.0,0.0001,0.005,5,512,256
135267,32,16,7,1.0,0.0001,0.005,5,1024,64
135268,32,16,7,1.0,0.0001,0.005,5,1024,128
135269,32,16,7,1.0,0.0001,0.005,5,1024,256
135270,32,16,7,1.0,0.0001,0.01,1,256,64
135271,32,16,7,1.0,0.0001,0.01,1,256,128
135272,32,16,7,1.0,0.0001,0.01,1,256,256
135273,32,16,7,1.0,0.0001,0.01,1,512,64
135274,32,16,7,1.0,0.0001,0.01,1,512,128
135275,32,16,7,1.0,0.0001,0.01,1,512,256
135276,32,16,7,1.0,0.0001,0.01,1,1024,64
135277,32,16,7,1.0,0.0001,0.01,1,1024,128
135278,32,16,7,1.0,0.0001,0.01,1,1024,256
135279,32,16,7,1.0,0.0001,0.01,2,256,64
135280,32,16,7,1.0,0.0001,0.01,2,256,128
135281,32,16,7,1.0,0.0001,0.01,2,256,256
135282,32,16,7,1.0,0.0001,0.01,2,512,64
135283,32,16,7,1.0,0.0001,0.01,2,512,128
135284,32,16,7,1.0,0.0001,0.01,2,512,256
135285,32,16,7,1.0,0.0001,0.01,2,1024,64
135286,32,16,7,1.0,0.0001,0.01,2,1024,128
135287,32,16,7,1.0,0.0001,0.01,2,1024,256
135288,32,16,7,1.0,0.0001,0.01,3,256,64
135289,32,16,7,1.0,0.0001,0.01,3,256,128
135290,32,16,7,1.0,0.0001,0.01,3,256,256
135291,32,16,7,1.0,0.0001,0.01,3,512,64
135292,32,16,7,1.0,0.0001,0.01,3,512,128
135293,32,16,7,1.0,0.0001,0.01,3,512,256
135294,32,16,7,1.0,0.0001,0.01,3,1024,64
135295,32,16,7,1.0,0.0001,0.01,3,1024,128
135296,32,16,7,1.0,0.0001,0.01,3,1024,256
135297,32,16,7,1.0,0.0001,0.01,4,256,64
135298,32,16,7,1.0,0.0001,0.01,4,256,128
135299,32,16,7,1.0,0.0001,0.01,4,256,256
135300,32,16,7,1.0,0.0001,0.01,4,512,64
135301,32,16,7,1.0,0.0001,0.01,4,512,128
135302,32,16,7,1.0,0.0001,0.01,4,512,256
135303,32,16,7,1.0,0.0001,0.01,4,1024,64
135304,32,16,7,1.0,0.0001,0.01,4,1024,128
135305,32,16,7,1.0,0.0001,0.01,4,1024,256
135306,32,16,7,1.0,0.0001,0.01,5,256,64
135307,32,16,7,1.0,0.0001,0.01,5,256,128
135308,32,16,7,1.0,0.0001,0.01,5,256,256
135309,32,16,7,1.0,0.0001,0.01,5,512,64
135310,32,16,7,1.0,0.0001,0.01,5,512,128
135311,32,16,7,1.0,0.0001,0.01,5,512,256
135312,32,16,7,1.0,0.0001,0.01,5,1024,64
135313,32,16,7,1.0,0.0001,0.01,5,1024,128
135314,32,16,7,1.0,0.0001,0.01,5,1024,256
135315,32,16,7,1.0,0.0001,0.015,1,256,64
135316,32,16,7,1.0,0.0001,0.015,1,256,128
135317,32,16,7,1.0,0.0001,0.015,1,256,256
135318,32,16,7,1.0,0.0001,0.015,1,512,64
135319,32,16,7,1.0,0.0001,0.015,1,512,128
135320,32,16,7,1.0,0.0001,0.015,1,512,256
135321,32,16,7,1.0,0.0001,0.015,1,1024,64
135322,32,16,7,1.0,0.0001,0.015,1,1024,128
135323,32,16,7,1.0,0.0001,0.015,1,1024,256
135324,32,16,7,1.0,0.0001,0.015,2,256,64
135325,32,16,7,1.0,0.0001,0.015,2,256,128
135326,32,16,7,1.0,0.0001,0.015,2,256,256
135327,32,16,7,1.0,0.0001,0.015,2,512,64
135328,32,16,7,1.0,0.0001,0.015,2,512,128
135329,32,16,7,1.0,0.0001,0.015,2,512,256
135330,32,16,7,1.0,0.0001,0.015,2,1024,64
135331,32,16,7,1.0,0.0001,0.015,2,1024,128
135332,32,16,7,1.0,0.0001,0.015,2,1024,256
135333,32,16,7,1.0,0.0001,0.015,3,256,64
135334,32,16,7,1.0,0.0001,0.015,3,256,128
135335,32,16,7,1.0,0.0001,0.015,3,256,256
135336,32,16,7,1.0,0.0001,0.015,3,512,64
135337,32,16,7,1.0,0.0001,0.015,3,512,128
135338,32,16,7,1.0,0.0001,0.015,3,512,256
135339,32,16,7,1.0,0.0001,0.015,3,1024,64
135340,32,16,7,1.0,0.0001,0.015,3,1024,128
135341,32,16,7,1.0,0.0001,0.015,3,1024,256
135342,32,16,7,1.0,0.0001,0.015,4,256,64
135343,32,16,7,1.0,0.0001,0.015,4,256,128
135344,32,16,7,1.0,0.0001,0.015,4,256,256
135345,32,16,7,1.0,0.0001,0.015,4,512,64
135346,32,16,7,1.0,0.0001,0.015,4,512,128
135347,32,16,7,1.0,0.0001,0.015,4,512,256
135348,32,16,7,1.0,0.0001,0.015,4,1024,64
135349,32,16,7,1.0,0.0001,0.015,4,1024,128
135350,32,16,7,1.0,0.0001,0.015,4,1024,256
135351,32,16,7,1.0,0.0001,0.015,5,256,64
135352,32,16,7,1.0,0.0001,0.015,5,256,128
135353,32,16,7,1.0,0.0001,0.015,5,256,256
135354,32,16,7,1.0,0.0001,0.015,5,512,64
135355,32,16,7,1.0,0.0001,0.015,5,512,128
135356,32,16,7,1.0,0.0001,0.015,5,512,256
135357,32,16,7,1.0,0.0001,0.015,5,1024,64
135358,32,16,7,1.0,0.0001,0.015,5,1024,128
135359,32,16,7,1.0,0.0001,0.015,5,1024,256
135360,32,16,7,1.0,0.0001,0.02,1,256,64
135361,32,16,7,1.0,0.0001,0.02,1,256,128
135362,32,16,7,1.0,0.0001,0.02,1,256,256
135363,32,16,7,1.0,0.0001,0.02,1,512,64
135364,32,16,7,1.0,0.0001,0.02,1,512,128
135365,32,16,7,1.0,0.0001,0.02,1,512,256
135366,32,16,7,1.0,0.0001,0.02,1,1024,64
135367,32,16,7,1.0,0.0001,0.02,1,1024,128
135368,32,16,7,1.0,0.0001,0.02,1,1024,256
135369,32,16,7,1.0,0.0001,0.02,2,256,64
135370,32,16,7,1.0,0.0001,0.02,2,256,128
135371,32,16,7,1.0,0.0001,0.02,2,256,256
135372,32,16,7,1.0,0.0001,0.02,2,512,64
135373,32,16,7,1.0,0.0001,0.02,2,512,128
135374,32,16,7,1.0,0.0001,0.02,2,512,256
135375,32,16,7,1.0,0.0001,0.02,2,1024,64
135376,32,16,7,1.0,0.0001,0.02,2,1024,128
135377,32,16,7,1.0,0.0001,0.02,2,1024,256
135378,32,16,7,1.0,0.0001,0.02,3,256,64
135379,32,16,7,1.0,0.0001,0.02,3,256,128
135380,32,16,7,1.0,0.0001,0.02,3,256,256
135381,32,16,7,1.0,0.0001,0.02,3,512,64
135382,32,16,7,1.0,0.0001,0.02,3,512,128
135383,32,16,7,1.0,0.0001,0.02,3,512,256
135384,32,16,7,1.0,0.0001,0.02,3,1024,64
135385,32,16,7,1.0,0.0001,0.02,3,1024,128
135386,32,16,7,1.0,0.0001,0.02,3,1024,256
135387,32,16,7,1.0,0.0001,0.02,4,256,64
135388,32,16,7,1.0,0.0001,0.02,4,256,128
135389,32,16,7,1.0,0.0001,0.02,4,256,256
135390,32,16,7,1.0,0.0001,0.02,4,512,64
135391,32,16,7,1.0,0.0001,0.02,4,512,128
135392,32,16,7,1.0,0.0001,0.02,4,512,256
135393,32,16,7,1.0,0.0001,0.02,4,1024,64
135394,32,16,7,1.0,0.0001,0.02,4,1024,128
135395,32,16,7,1.0,0.0001,0.02,4,1024,256
135396,32,16,7,1.0,0.0001,0.02,5,256,64
135397,32,16,7,1.0,0.0001,0.02,5,256,128
135398,32,16,7,1.0,0.0001,0.02,5,256,256
135399,32,16,7,1.0,0.0001,0.02,5,512,64
135400,32,16,7,1.0,0.0001,0.02,5,512,128
135401,32,16,7,1.0,0.0001,0.02,5,512,256
135402,32,16,7,1.0,0.0001,0.02,5,1024,64
135403,32,16,7,1.0,0.0001,0.02,5,1024,128
135404,32,16,7,1.0,0.0001,0.02,5,1024,256
135405,32,16,7,1.0,0.0001,0.025,1,256,64
135406,32,16,7,1.0,0.0001,0.025,1,256,128
135407,32,16,7,1.0,0.0001,0.025,1,256,256
135408,32,16,7,1.0,0.0001,0.025,1,512,64
135409,32,16,7,1.0,0.0001,0.025,1,512,128
135410,32,16,7,1.0,0.0001,0.025,1,512,256
135411,32,16,7,1.0,0.0001,0.025,1,1024,64
135412,32,16,7,1.0,0.0001,0.025,1,1024,128
135413,32,16,7,1.0,0.0001,0.025,1,1024,256
135414,32,16,7,1.0,0.0001,0.025,2,256,64
135415,32,16,7,1.0,0.0001,0.025,2,256,128
135416,32,16,7,1.0,0.0001,0.025,2,256,256
135417,32,16,7,1.0,0.0001,0.025,2,512,64
135418,32,16,7,1.0,0.0001,0.025,2,512,128
135419,32,16,7,1.0,0.0001,0.025,2,512,256
135420,32,16,7,1.0,0.0001,0.025,2,1024,64
135421,32,16,7,1.0,0.0001,0.025,2,1024,128
135422,32,16,7,1.0,0.0001,0.025,2,1024,256
135423,32,16,7,1.0,0.0001,0.025,3,256,64
135424,32,16,7,1.0,0.0001,0.025,3,256,128
135425,32,16,7,1.0,0.0001,0.025,3,256,256
135426,32,16,7,1.0,0.0001,0.025,3,512,64
135427,32,16,7,1.0,0.0001,0.025,3,512,128
135428,32,16,7,1.0,0.0001,0.025,3,512,256
135429,32,16,7,1.0,0.0001,0.025,3,1024,64
135430,32,16,7,1.0,0.0001,0.025,3,1024,128
135431,32,16,7,1.0,0.0001,0.025,3,1024,256
135432,32,16,7,1.0,0.0001,0.025,4,256,64
135433,32,16,7,1.0,0.0001,0.025,4,256,128
135434,32,16,7,1.0,0.0001,0.025,4,256,256
135435,32,16,7,1.0,0.0001,0.025,4,512,64
135436,32,16,7,1.0,0.0001,0.025,4,512,128
135437,32,16,7,1.0,0.0001,0.025,4,512,256
135438,32,16,7,1.0,0.0001,0.025,4,1024,64
135439,32,16,7,1.0,0.0001,0.025,4,1024,128
135440,32,16,7,1.0,0.0001,0.025,4,1024,256
135441,32,16,7,1.0,0.0001,0.025,5,256,64
135442,32,16,7,1.0,0.0001,0.025,5,256,128
135443,32,16,7,1.0,0.0001,0.025,5,256,256
135444,32,16,7,1.0,0.0001,0.025,5,512,64
135445,32,16,7,1.0,0.0001,0.025,5,512,128
135446,32,16,7,1.0,0.0001,0.025,5,512,256
135447,32,16,7,1.0,0.0001,0.025,5,1024,64
135448,32,16,7,1.0,0.0001,0.025,5,1024,128
135449,32,16,7,1.0,0.0001,0.025,5,1024,256
135450,32,16,7,1.0,0.0005,0.005,1,256,64
135451,32,16,7,1.0,0.0005,0.005,1,256,128
135452,32,16,7,1.0,0.0005,0.005,1,256,256
135453,32,16,7,1.0,0.0005,0.005,1,512,64
135454,32,16,7,1.0,0.0005,0.005,1,512,128
135455,32,16,7,1.0,0.0005,0.005,1,512,256
135456,32,16,7,1.0,0.0005,0.005,1,1024,64
135457,32,16,7,1.0,0.0005,0.005,1,1024,128
135458,32,16,7,1.0,0.0005,0.005,1,1024,256
135459,32,16,7,1.0,0.0005,0.005,2,256,64
135460,32,16,7,1.0,0.0005,0.005,2,256,128
135461,32,16,7,1.0,0.0005,0.005,2,256,256
135462,32,16,7,1.0,0.0005,0.005,2,512,64
135463,32,16,7,1.0,0.0005,0.005,2,512,128
135464,32,16,7,1.0,0.0005,0.005,2,512,256
135465,32,16,7,1.0,0.0005,0.005,2,1024,64
135466,32,16,7,1.0,0.0005,0.005,2,1024,128
135467,32,16,7,1.0,0.0005,0.005,2,1024,256
135468,32,16,7,1.0,0.0005,0.005,3,256,64
135469,32,16,7,1.0,0.0005,0.005,3,256,128
135470,32,16,7,1.0,0.0005,0.005,3,256,256
135471,32,16,7,1.0,0.0005,0.005,3,512,64
135472,32,16,7,1.0,0.0005,0.005,3,512,128
135473,32,16,7,1.0,0.0005,0.005,3,512,256
135474,32,16,7,1.0,0.0005,0.005,3,1024,64
135475,32,16,7,1.0,0.0005,0.005,3,1024,128
135476,32,16,7,1.0,0.0005,0.005,3,1024,256
135477,32,16,7,1.0,0.0005,0.005,4,256,64
135478,32,16,7,1.0,0.0005,0.005,4,256,128
135479,32,16,7,1.0,0.0005,0.005,4,256,256
135480,32,16,7,1.0,0.0005,0.005,4,512,64
135481,32,16,7,1.0,0.0005,0.005,4,512,128
135482,32,16,7,1.0,0.0005,0.005,4,512,256
135483,32,16,7,1.0,0.0005,0.005,4,1024,64
135484,32,16,7,1.0,0.0005,0.005,4,1024,128
135485,32,16,7,1.0,0.0005,0.005,4,1024,256
135486,32,16,7,1.0,0.0005,0.005,5,256,64
135487,32,16,7,1.0,0.0005,0.005,5,256,128
135488,32,16,7,1.0,0.0005,0.005,5,256,256
135489,32,16,7,1.0,0.0005,0.005,5,512,64
135490,32,16,7,1.0,0.0005,0.005,5,512,128
135491,32,16,7,1.0,0.0005,0.005,5,512,256
135492,32,16,7,1.0,0.0005,0.005,5,1024,64
135493,32,16,7,1.0,0.0005,0.005,5,1024,128
135494,32,16,7,1.0,0.0005,0.005,5,1024,256
135495,32,16,7,1.0,0.0005,0.01,1,256,64
135496,32,16,7,1.0,0.0005,0.01,1,256,128
135497,32,16,7,1.0,0.0005,0.01,1,256,256
