combination_id,n_d,n_a,n_steps,gamma,lambda_sparse,lr,cat_emb_dim,batch_size,virtual_batch_size
225212,48,16,3,1.0,0.0,0.025,4,512,256
225213,48,16,3,1.0,0.0,0.025,4,1024,64
225214,48,16,3,1.0,0.0,0.025,4,1024,128
225215,48,16,3,1.0,0.0,0.025,4,1024,256
225216,48,16,3,1.0,0.0,0.025,5,256,64
225217,48,16,3,1.0,0.0,0.025,5,256,128
225218,48,16,3,1.0,0.0,0.025,5,256,256
225219,48,16,3,1.0,0.0,0.025,5,512,64
225220,48,16,3,1.0,0.0,0.025,5,512,128
225221,48,16,3,1.0,0.0,0.025,5,512,256
225222,48,16,3,1.0,0.0,0.025,5,1024,64
225223,48,16,3,1.0,0.0,0.025,5,1024,128
225224,48,16,3,1.0,0.0,0.025,5,1024,256
225225,48,16,3,1.0,0.0001,0.005,1,256,64
225226,48,16,3,1.0,0.0001,0.005,1,256,128
225227,48,16,3,1.0,0.0001,0.005,1,256,256
225228,48,16,3,1.0,0.0001,0.005,1,512,64
225229,48,16,3,1.0,0.0001,0.005,1,512,128
225230,48,16,3,1.0,0.0001,0.005,1,512,256
225231,48,16,3,1.0,0.0001,0.005,1,1024,64
225232,48,16,3,1.0,0.0001,0.005,1,1024,128
225233,48,16,3,1.0,0.0001,0.005,1,1024,256
225234,48,16,3,1.0,0.0001,0.005,2,256,64
225235,48,16,3,1.0,0.0001,0.005,2,256,128
225236,48,16,3,1.0,0.0001,0.005,2,256,256
225237,48,16,3,1.0,0.0001,0.005,2,512,64
225238,48,16,3,1.0,0.0001,0.005,2,512,128
225239,48,16,3,1.0,0.0001,0.005,2,512,256
225240,48,16,3,1.0,0.0001,0.005,2,1024,64
225241,48,16,3,1.0,0.0001,0.005,2,1024,128
225242,48,16,3,1.0,0.0001,0.005,2,1024,256
225243,48,16,3,1.0,0.0001,0.005,3,256,64
225244,48,16,3,1.0,0.0001,0.005,3,256,128
225245,48,16,3,1.0,0.0001,0.005,3,256,256
225246,48,16,3,1.0,0.0001,0.005,3,512,64
225247,48,16,3,1.0,0.0001,0.005,3,512,128
225248,48,16,3,1.0,0.0001,0.005,3,512,256
225249,48,16,3,1.0,0.0001,0.005,3,1024,64
225250,48,16,3,1.0,0.0001,0.005,3,1024,128
225251,48,16,3,1.0,0.0001,0.005,3,1024,256
225252,48,16,3,1.0,0.0001,0.005,4,256,64
225253,48,16,3,1.0,0.0001,0.005,4,256,128
225254,48,16,3,1.0,0.0001,0.005,4,256,256
225255,48,16,3,1.0,0.0001,0.005,4,512,64
225256,48,16,3,1.0,0.0001,0.005,4,512,128
225257,48,16,3,1.0,0.0001,0.005,4,512,256
225258,48,16,3,1.0,0.0001,0.005,4,1024,64
225259,48,16,3,1.0,0.0001,0.005,4,1024,128
225260,48,16,3,1.0,0.0001,0.005,4,1024,256
225261,48,16,3,1.0,0.0001,0.005,5,256,64
225262,48,16,3,1.0,0.0001,0.005,5,256,128
225263,48,16,3,1.0,0.0001,0.005,5,256,256
225264,48,16,3,1.0,0.0001,0.005,5,512,64
225265,48,16,3,1.0,0.0001,0.005,5,512,128
225266,48,16,3,1.0,0.0001,0.005,5,512,256
225267,48,16,3,1.0,0.0001,0.005,5,1024,64
225268,48,16,3,1.0,0.0001,0.005,5,1024,128
225269,48,16,3,1.0,0.0001,0.005,5,1024,256
225270,48,16,3,1.0,0.0001,0.01,1,256,64
225271,48,16,3,1.0,0.0001,0.01,1,256,128
225272,48,16,3,1.0,0.0001,0.01,1,256,256
225273,48,16,3,1.0,0.0001,0.01,1,512,64
225274,48,16,3,1.0,0.0001,0.01,1,512,128
225275,48,16,3,1.0,0.0001,0.01,1,512,256
225276,48,16,3,1.0,0.0001,0.01,1,1024,64
225277,48,16,3,1.0,0.0001,0.01,1,1024,128
225278,48,16,3,1.0,0.0001,0.01,1,1024,256
225279,48,16,3,1.0,0.0001,0.01,2,256,64
225280,48,16,3,1.0,0.0001,0.01,2,256,128
225281,48,16,3,1.0,0.0001,0.01,2,256,256
225282,48,16,3,1.0,0.0001,0.01,2,512,64
225283,48,16,3,1.0,0.0001,0.01,2,512,128
225284,48,16,3,1.0,0.0001,0.01,2,512,256
225285,48,16,3,1.0,0.0001,0.01,2,1024,64
225286,48,16,3,1.0,0.0001,0.01,2,1024,128
225287,48,16,3,1.0,0.0001,0.01,2,1024,256
225288,48,16,3,1.0,0.0001,0.01,3,256,64
225289,48,16,3,1.0,0.0001,0.01,3,256,128
225290,48,16,3,1.0,0.0001,0.01,3,256,256
225291,48,16,3,1.0,0.0001,0.01,3,512,64
225292,48,16,3,1.0,0.0001,0.01,3,512,128
225293,48,16,3,1.0,0.0001,0.01,3,512,256
225294,48,16,3,1.0,0.0001,0.01,3,1024,64
225295,48,16,3,1.0,0.0001,0.01,3,1024,128
225296,48,16,3,1.0,0.0001,0.01,3,1024,256
225297,48,16,3,1.0,0.0001,0.01,4,256,64
225298,48,16,3,1.0,0.0001,0.01,4,256,128
225299,48,16,3,1.0,0.0001,0.01,4,256,256
225300,48,16,3,1.0,0.0001,0.01,4,512,64
225301,48,16,3,1.0,0.0001,0.01,4,512,128
225302,48,16,3,1.0,0.0001,0.01,4,512,256
225303,48,16,3,1.0,0.0001,0.01,4,1024,64
225304,48,16,3,1.0,0.0001,0.01,4,1024,128
225305,48,16,3,1.0,0.0001,0.01,4,1024,256
225306,48,16,3,1.0,0.0001,0.01,5,256,64
225307,48,16,3,1.0,0.0001,0.01,5,256,128
225308,48,16,3,1.0,0.0001,0.01,5,256,256
225309,48,16,3,1.0,0.0001,0.01,5,512,64
225310,48,16,3,1.0,0.0001,0.01,5,512,128
225311,48,16,3,1.0,0.0001,0.01,5,512,256
225312,48,16,3,1.0,0.0001,0.01,5,1024,64
225313,48,16,3,1.0,0.0001,0.01,5,1024,128
225314,48,16,3,1.0,0.0001,0.01,5,1024,256
225315,48,16,3,1.0,0.0001,0.015,1,256,64
225316,48,16,3,1.0,0.0001,0.015,1,256,128
225317,48,16,3,1.0,0.0001,0.015,1,256,256
225318,48,16,3,1.0,0.0001,0.015,1,512,64
225319,48,16,3,1.0,0.0001,0.015,1,512,128
225320,48,16,3,1.0,0.0001,0.015,1,512,256
225321,48,16,3,1.0,0.0001,0.015,1,1024,64
225322,48,16,3,1.0,0.0001,0.015,1,1024,128
225323,48,16,3,1.0,0.0001,0.015,1,1024,256
225324,48,16,3,1.0,0.0001,0.015,2,256,64
225325,48,16,3,1.0,0.0001,0.015,2,256,128
225326,48,16,3,1.0,0.0001,0.015,2,256,256
225327,48,16,3,1.0,0.0001,0.015,2,512,64
225328,48,16,3,1.0,0.0001,0.015,2,512,128
225329,48,16,3,1.0,0.0001,0.015,2,512,256
225330,48,16,3,1.0,0.0001,0.015,2,1024,64
225331,48,16,3,1.0,0.0001,0.015,2,1024,128
225332,48,16,3,1.0,0.0001,0.015,2,1024,256
225333,48,16,3,1.0,0.0001,0.015,3,256,64
225334,48,16,3,1.0,0.0001,0.015,3,256,128
225335,48,16,3,1.0,0.0001,0.015,3,256,256
225336,48,16,3,1.0,0.0001,0.015,3,512,64
225337,48,16,3,1.0,0.0001,0.015,3,512,128
225338,48,16,3,1.0,0.0001,0.015,3,512,256
225339,48,16,3,1.0,0.0001,0.015,3,1024,64
225340,48,16,3,1.0,0.0001,0.015,3,1024,128
225341,48,16,3,1.0,0.0001,0.015,3,1024,256
225342,48,16,3,1.0,0.0001,0.015,4,256,64
225343,48,16,3,1.0,0.0001,0.015,4,256,128
225344,48,16,3,1.0,0.0001,0.015,4,256,256
225345,48,16,3,1.0,0.0001,0.015,4,512,64
225346,48,16,3,1.0,0.0001,0.015,4,512,128
225347,48,16,3,1.0,0.0001,0.015,4,512,256
225348,48,16,3,1.0,0.0001,0.015,4,1024,64
225349,48,16,3,1.0,0.0001,0.015,4,1024,128
225350,48,16,3,1.0,0.0001,0.015,4,1024,256
225351,48,16,3,1.0,0.0001,0.015,5,256,64
225352,48,16,3,1.0,0.0001,0.015,5,256,128
225353,48,16,3,1.0,0.0001,0.015,5,256,256
225354,48,16,3,1.0,0.0001,0.015,5,512,64
225355,48,16,3,1.0,0.0001,0.015,5,512,128
225356,48,16,3,1.0,0.0001,0.015,5,512,256
225357,48,16,3,1.0,0.0001,0.015,5,1024,64
225358,48,16,3,1.0,0.0001,0.015,5,1024,128
225359,48,16,3,1.0,0.0001,0.015,5,1024,256
225360,48,16,3,1.0,0.0001,0.02,1,256,64
225361,48,16,3,1.0,0.0001,0.02,1,256,128
225362,48,16,3,1.0,0.0001,0.02,1,256,256
225363,48,16,3,1.0,0.0001,0.02,1,512,64
225364,48,16,3,1.0,0.0001,0.02,1,512,128
225365,48,16,3,1.0,0.0001,0.02,1,512,256
225366,48,16,3,1.0,0.0001,0.02,1,1024,64
225367,48,16,3,1.0,0.0001,0.02,1,1024,128
225368,48,16,3,1.0,0.0001,0.02,1,1024,256
225369,48,16,3,1.0,0.0001,0.02,2,256,64
225370,48,16,3,1.0,0.0001,0.02,2,256,128
225371,48,16,3,1.0,0.0001,0.02,2,256,256
225372,48,16,3,1.0,0.0001,0.02,2,512,64
225373,48,16,3,1.0,0.0001,0.02,2,512,128
225374,48,16,3,1.0,0.0001,0.02,2,512,256
225375,48,16,3,1.0,0.0001,0.02,2,1024,64
225376,48,16,3,1.0,0.0001,0.02,2,1024,128
225377,48,16,3,1.0,0.0001,0.02,2,1024,256
225378,48,16,3,1.0,0.0001,0.02,3,256,64
225379,48,16,3,1.0,0.0001,0.02,3,256,128
225380,48,16,3,1.0,0.0001,0.02,3,256,256
225381,48,16,3,1.0,0.0001,0.02,3,512,64
225382,48,16,3,1.0,0.0001,0.02,3,512,128
225383,48,16,3,1.0,0.0001,0.02,3,512,256
225384,48,16,3,1.0,0.0001,0.02,3,1024,64
225385,48,16,3,1.0,0.0001,0.02,3,1024,128
225386,48,16,3,1.0,0.0001,0.02,3,1024,256
225387,48,16,3,1.0,0.0001,0.02,4,256,64
225388,48,16,3,1.0,0.0001,0.02,4,256,128
225389,48,16,3,1.0,0.0001,0.02,4,256,256
225390,48,16,3,1.0,0.0001,0.02,4,512,64
225391,48,16,3,1.0,0.0001,0.02,4,512,128
225392,48,16,3,1.0,0.0001,0.02,4,512,256
225393,48,16,3,1.0,0.0001,0.02,4,1024,64
225394,48,16,3,1.0,0.0001,0.02,4,1024,128
225395,48,16,3,1.0,0.0001,0.02,4,1024,256
225396,48,16,3,1.0,0.0001,0.02,5,256,64
225397,48,16,3,1.0,0.0001,0.02,5,256,128
225398,48,16,3,1.0,0.0001,0.02,5,256,256
225399,48,16,3,1.0,0.0001,0.02,5,512,64
225400,48,16,3,1.0,0.0001,0.02,5,512,128
225401,48,16,3,1.0,0.0001,0.02,5,512,256
225402,48,16,3,1.0,0.0001,0.02,5,1024,64
225403,48,16,3,1.0,0.0001,0.02,5,1024,128
225404,48,16,3,1.0,0.0001,0.02,5,1024,256
225405,48,16,3,1.0,0.0001,0.025,1,256,64
225406,48,16,3,1.0,0.0001,0.025,1,256,128
225407,48,16,3,1.0,0.0001,0.025,1,256,256
225408,48,16,3,1.0,0.0001,0.025,1,512,64
225409,48,16,3,1.0,0.0001,0.025,1,512,128
225410,48,16,3,1.0,0.0001,0.025,1,512,256
225411,48,16,3,1.0,0.0001,0.025,1,1024,64
225412,48,16,3,1.0,0.0001,0.025,1,1024,128
225413,48,16,3,1.0,0.0001,0.025,1,1024,256
225414,48,16,3,1.0,0.0001,0.025,2,256,64
225415,48,16,3,1.0,0.0001,0.025,2,256,128
225416,48,16,3,1.0,0.0001,0.025,2,256,256
225417,48,16,3,1.0,0.0001,0.025,2,512,64
225418,48,16,3,1.0,0.0001,0.025,2,512,128
225419,48,16,3,1.0,0.0001,0.025,2,512,256
225420,48,16,3,1.0,0.0001,0.025,2,1024,64
225421,48,16,3,1.0,0.0001,0.025,2,1024,128
225422,48,16,3,1.0,0.0001,0.025,2,1024,256
225423,48,16,3,1.0,0.0001,0.025,3,256,64
225424,48,16,3,1.0,0.0001,0.025,3,256,128
225425,48,16,3,1.0,0.0001,0.025,3,256,256
225426,48,16,3,1.0,0.0001,0.025,3,512,64
225427,48,16,3,1.0,0.0001,0.025,3,512,128
225428,48,16,3,1.0,0.0001,0.025,3,512,256
225429,48,16,3,1.0,0.0001,0.025,3,1024,64
225430,48,16,3,1.0,0.0001,0.025,3,1024,128
225431,48,16,3,1.0,0.0001,0.025,3,1024,256
225432,48,16,3,1.0,0.0001,0.025,4,256,64
225433,48,16,3,1.0,0.0001,0.025,4,256,128
225434,48,16,3,1.0,0.0001,0.025,4,256,256
225435,48,16,3,1.0,0.0001,0.025,4,512,64
225436,48,16,3,1.0,0.0001,0.025,4,512,128
225437,48,16,3,1.0,0.0001,0.025,4,512,256
225438,48,16,3,1.0,0.0001,0.025,4,1024,64
225439,48,16,3,1.0,0.0001,0.025,4,1024,128
225440,48,16,3,1.0,0.0001,0.025,4,1024,256
225441,48,16,3,1.0,0.0001,0.025,5,256,64
225442,48,16,3,1.0,0.0001,0.025,5,256,128
225443,48,16,3,1.0,0.0001,0.025,5,256,256
225444,48,16,3,1.0,0.0001,0.025,5,512,64
225445,48,16,3,1.0,0.0001,0.025,5,512,128
225446,48,16,3,1.0,0.0001,0.025,5,512,256
225447,48,16,3,1.0,0.0001,0.025,5,1024,64
225448,48,16,3,1.0,0.0001,0.025,5,1024,128
225449,48,16,3,1.0,0.0001,0.025,5,1024,256
225450,48,16,3,1.0,0.0005,0.005,1,256,64
225451,48,16,3,1.0,0.0005,0.005,1,256,128
225452,48,16,3,1.0,0.0005,0.005,1,256,256
225453,48,16,3,1.0,0.0005,0.005,1,512,64
225454,48,16,3,1.0,0.0005,0.005,1,512,128
225455,48,16,3,1.0,0.0005,0.005,1,512,256
225456,48,16,3,1.0,0.0005,0.005,1,1024,64
225457,48,16,3,1.0,0.0005,0.005,1,1024,128
225458,48,16,3,1.0,0.0005,0.005,1,1024,256
225459,48,16,3,1.0,0.0005,0.005,2,256,64
225460,48,16,3,1.0,0.0005,0.005,2,256,128
225461,48,16,3,1.0,0.0005,0.005,2,256,256
225462,48,16,3,1.0,0.0005,0.005,2,512,64
225463,48,16,3,1.0,0.0005,0.005,2,512,128
225464,48,16,3,1.0,0.0005,0.005,2,512,256
225465,48,16,3,1.0,0.0005,0.005,2,1024,64
225466,48,16,3,1.0,0.0005,0.005,2,1024,128
225467,48,16,3,1.0,0.0005,0.005,2,1024,256
225468,48,16,3,1.0,0.0005,0.005,3,256,64
225469,48,16,3,1.0,0.0005,0.005,3,256,128
225470,48,16,3,1.0,0.0005,0.005,3,256,256
225471,48,16,3,1.0,0.0005,0.005,3,512,64
225472,48,16,3,1.0,0.0005,0.005,3,512,128
225473,48,16,3,1.0,0.0005,0.005,3,512,256
225474,48,16,3,1.0,0.0005,0.005,3,1024,64
225475,48,16,3,1.0,0.0005,0.005,3,1024,128
225476,48,16,3,1.0,0.0005,0.005,3,1024,256
225477,48,16,3,1.0,0.0005,0.005,4,256,64
225478,48,16,3,1.0,0.0005,0.005,4,256,128
225479,48,16,3,1.0,0.0005,0.005,4,256,256
225480,48,16,3,1.0,0.0005,0.005,4,512,64
225481,48,16,3,1.0,0.0005,0.005,4,512,128
225482,48,16,3,1.0,0.0005,0.005,4,512,256
225483,48,16,3,1.0,0.0005,0.005,4,1024,64
225484,48,16,3,1.0,0.0005,0.005,4,1024,128
225485,48,16,3,1.0,0.0005,0.005,4,1024,256
225486,48,16,3,1.0,0.0005,0.005,5,256,64
225487,48,16,3,1.0,0.0005,0.005,5,256,128
225488,48,16,3,1.0,0.0005,0.005,5,256,256
225489,48,16,3,1.0,0.0005,0.005,5,512,64
225490,48,16,3,1.0,0.0005,0.005,5,512,128
225491,48,16,3,1.0,0.0005,0.005,5,512,256
225492,48,16,3,1.0,0.0005,0.005,5,1024,64
225493,48,16,3,1.0,0.0005,0.005,5,1024,128
225494,48,16,3,1.0,0.0005,0.005,5,1024,256
225495,48,16,3,1.0,0.0005,0.01,1,256,64
225496,48,16,3,1.0,0.0005,0.01,1,256,128
225497,48,16,3,1.0,0.0005,0.01,1,256,256
