combination_id,n_d,n_a,n_steps,gamma,lambda_sparse,lr,cat_emb_dim,batch_size,virtual_batch_size
45222,16,32,6,1.0,0.0,0.025,5,1024,64
45223,16,32,6,1.0,0.0,0.025,5,1024,128
45224,16,32,6,1.0,0.0,0.025,5,1024,256
45225,16,32,6,1.0,0.0001,0.005,1,256,64
45226,16,32,6,1.0,0.0001,0.005,1,256,128
45227,16,32,6,1.0,0.0001,0.005,1,256,256
45228,16,32,6,1.0,0.0001,0.005,1,512,64
45229,16,32,6,1.0,0.0001,0.005,1,512,128
45230,16,32,6,1.0,0.0001,0.005,1,512,256
45231,16,32,6,1.0,0.0001,0.005,1,1024,64
45232,16,32,6,1.0,0.0001,0.005,1,1024,128
45233,16,32,6,1.0,0.0001,0.005,1,1024,256
45234,16,32,6,1.0,0.0001,0.005,2,256,64
45235,16,32,6,1.0,0.0001,0.005,2,256,128
45236,16,32,6,1.0,0.0001,0.005,2,256,256
45237,16,32,6,1.0,0.0001,0.005,2,512,64
45238,16,32,6,1.0,0.0001,0.005,2,512,128
45239,16,32,6,1.0,0.0001,0.005,2,512,256
45240,16,32,6,1.0,0.0001,0.005,2,1024,64
45241,16,32,6,1.0,0.0001,0.005,2,1024,128
45242,16,32,6,1.0,0.0001,0.005,2,1024,256
45243,16,32,6,1.0,0.0001,0.005,3,256,64
45244,16,32,6,1.0,0.0001,0.005,3,256,128
45245,16,32,6,1.0,0.0001,0.005,3,256,256
45246,16,32,6,1.0,0.0001,0.005,3,512,64
45247,16,32,6,1.0,0.0001,0.005,3,512,128
45248,16,32,6,1.0,0.0001,0.005,3,512,256
45249,16,32,6,1.0,0.0001,0.005,3,1024,64
45250,16,32,6,1.0,0.0001,0.005,3,1024,128
45251,16,32,6,1.0,0.0001,0.005,3,1024,256
45252,16,32,6,1.0,0.0001,0.005,4,256,64
45253,16,32,6,1.0,0.0001,0.005,4,256,128
45254,16,32,6,1.0,0.0001,0.005,4,256,256
45255,16,32,6,1.0,0.0001,0.005,4,512,64
45256,16,32,6,1.0,0.0001,0.005,4,512,128
45257,16,32,6,1.0,0.0001,0.005,4,512,256
45258,16,32,6,1.0,0.0001,0.005,4,1024,64
45259,16,32,6,1.0,0.0001,0.005,4,1024,128
45260,16,32,6,1.0,0.0001,0.005,4,1024,256
45261,16,32,6,1.0,0.0001,0.005,5,256,64
45262,16,32,6,1.0,0.0001,0.005,5,256,128
45263,16,32,6,1.0,0.0001,0.005,5,256,256
45264,16,32,6,1.0,0.0001,0.005,5,512,64
45265,16,32,6,1.0,0.0001,0.005,5,512,128
45266,16,32,6,1.0,0.0001,0.005,5,512,256
45267,16,32,6,1.0,0.0001,0.005,5,1024,64
45268,16,32,6,1.0,0.0001,0.005,5,1024,128
45269,16,32,6,1.0,0.0001,0.005,5,1024,256
45270,16,32,6,1.0,0.0001,0.01,1,256,64
45271,16,32,6,1.0,0.0001,0.01,1,256,128
45272,16,32,6,1.0,0.0001,0.01,1,256,256
45273,16,32,6,1.0,0.0001,0.01,1,512,64
45274,16,32,6,1.0,0.0001,0.01,1,512,128
45275,16,32,6,1.0,0.0001,0.01,1,512,256
45276,16,32,6,1.0,0.0001,0.01,1,1024,64
45277,16,32,6,1.0,0.0001,0.01,1,1024,128
45278,16,32,6,1.0,0.0001,0.01,1,1024,256
45279,16,32,6,1.0,0.0001,0.01,2,256,64
45280,16,32,6,1.0,0.0001,0.01,2,256,128
45281,16,32,6,1.0,0.0001,0.01,2,256,256
45282,16,32,6,1.0,0.0001,0.01,2,512,64
45283,16,32,6,1.0,0.0001,0.01,2,512,128
45284,16,32,6,1.0,0.0001,0.01,2,512,256
45285,16,32,6,1.0,0.0001,0.01,2,1024,64
45286,16,32,6,1.0,0.0001,0.01,2,1024,128
45287,16,32,6,1.0,0.0001,0.01,2,1024,256
45288,16,32,6,1.0,0.0001,0.01,3,256,64
45289,16,32,6,1.0,0.0001,0.01,3,256,128
45290,16,32,6,1.0,0.0001,0.01,3,256,256
45291,16,32,6,1.0,0.0001,0.01,3,512,64
45292,16,32,6,1.0,0.0001,0.01,3,512,128
45293,16,32,6,1.0,0.0001,0.01,3,512,256
45294,16,32,6,1.0,0.0001,0.01,3,1024,64
45295,16,32,6,1.0,0.0001,0.01,3,1024,128
45296,16,32,6,1.0,0.0001,0.01,3,1024,256
45297,16,32,6,1.0,0.0001,0.01,4,256,64
45298,16,32,6,1.0,0.0001,0.01,4,256,128
45299,16,32,6,1.0,0.0001,0.01,4,256,256
45300,16,32,6,1.0,0.0001,0.01,4,512,64
45301,16,32,6,1.0,0.0001,0.01,4,512,128
45302,16,32,6,1.0,0.0001,0.01,4,512,256
45303,16,32,6,1.0,0.0001,0.01,4,1024,64
45304,16,32,6,1.0,0.0001,0.01,4,1024,128
45305,16,32,6,1.0,0.0001,0.01,4,1024,256
45306,16,32,6,1.0,0.0001,0.01,5,256,64
45307,16,32,6,1.0,0.0001,0.01,5,256,128
45308,16,32,6,1.0,0.0001,0.01,5,256,256
45309,16,32,6,1.0,0.0001,0.01,5,512,64
45310,16,32,6,1.0,0.0001,0.01,5,512,128
45311,16,32,6,1.0,0.0001,0.01,5,512,256
45312,16,32,6,1.0,0.0001,0.01,5,1024,64
45313,16,32,6,1.0,0.0001,0.01,5,1024,128
45314,16,32,6,1.0,0.0001,0.01,5,1024,256
45315,16,32,6,1.0,0.0001,0.015,1,256,64
45316,16,32,6,1.0,0.0001,0.015,1,256,128
45317,16,32,6,1.0,0.0001,0.015,1,256,256
45318,16,32,6,1.0,0.0001,0.015,1,512,64
45319,16,32,6,1.0,0.0001,0.015,1,512,128
45320,16,32,6,1.0,0.0001,0.015,1,512,256
45321,16,32,6,1.0,0.0001,0.015,1,1024,64
45322,16,32,6,1.0,0.0001,0.015,1,1024,128
45323,16,32,6,1.0,0.0001,0.015,1,1024,256
45324,16,32,6,1.0,0.0001,0.015,2,256,64
45325,16,32,6,1.0,0.0001,0.015,2,256,128
45326,16,32,6,1.0,0.0001,0.015,2,256,256
45327,16,32,6,1.0,0.0001,0.015,2,512,64
45328,16,32,6,1.0,0.0001,0.015,2,512,128
45329,16,32,6,1.0,0.0001,0.015,2,512,256
45330,16,32,6,1.0,0.0001,0.015,2,1024,64
45331,16,32,6,1.0,0.0001,0.015,2,1024,128
45332,16,32,6,1.0,0.0001,0.015,2,1024,256
45333,16,32,6,1.0,0.0001,0.015,3,256,64
45334,16,32,6,1.0,0.0001,0.015,3,256,128
45335,16,32,6,1.0,0.0001,0.015,3,256,256
45336,16,32,6,1.0,0.0001,0.015,3,512,64
45337,16,32,6,1.0,0.0001,0.015,3,512,128
45338,16,32,6,1.0,0.0001,0.015,3,512,256
45339,16,32,6,1.0,0.0001,0.015,3,1024,64
45340,16,32,6,1.0,0.0001,0.015,3,1024,128
45341,16,32,6,1.0,0.0001,0.015,3,1024,256
45342,16,32,6,1.0,0.0001,0.015,4,256,64
45343,16,32,6,1.0,0.0001,0.015,4,256,128
45344,16,32,6,1.0,0.0001,0.015,4,256,256
45345,16,32,6,1.0,0.0001,0.015,4,512,64
45346,16,32,6,1.0,0.0001,0.015,4,512,128
45347,16,32,6,1.0,0.0001,0.015,4,512,256
45348,16,32,6,1.0,0.0001,0.015,4,1024,64
45349,16,32,6,1.0,0.0001,0.015,4,1024,128
45350,16,32,6,1.0,0.0001,0.015,4,1024,256
45351,16,32,6,1.0,0.0001,0.015,5,256,64
45352,16,32,6,1.0,0.0001,0.015,5,256,128
45353,16,32,6,1.0,0.0001,0.015,5,256,256
45354,16,32,6,1.0,0.0001,0.015,5,512,64
45355,16,32,6,1.0,0.0001,0.015,5,512,128
45356,16,32,6,1.0,0.0001,0.015,5,512,256
45357,16,32,6,1.0,0.0001,0.015,5,1024,64
45358,16,32,6,1.0,0.0001,0.015,5,1024,128
45359,16,32,6,1.0,0.0001,0.015,5,1024,256
45360,16,32,6,1.0,0.0001,0.02,1,256,64
45361,16,32,6,1.0,0.0001,0.02,1,256,128
45362,16,32,6,1.0,0.0001,0.02,1,256,256
45363,16,32,6,1.0,0.0001,0.02,1,512,64
45364,16,32,6,1.0,0.0001,0.02,1,512,128
45365,16,32,6,1.0,0.0001,0.02,1,512,256
45366,16,32,6,1.0,0.0001,0.02,1,1024,64
45367,16,32,6,1.0,0.0001,0.02,1,1024,128
45368,16,32,6,1.0,0.0001,0.02,1,1024,256
45369,16,32,6,1.0,0.0001,0.02,2,256,64
45370,16,32,6,1.0,0.0001,0.02,2,256,128
45371,16,32,6,1.0,0.0001,0.02,2,256,256
45372,16,32,6,1.0,0.0001,0.02,2,512,64
45373,16,32,6,1.0,0.0001,0.02,2,512,128
45374,16,32,6,1.0,0.0001,0.02,2,512,256
45375,16,32,6,1.0,0.0001,0.02,2,1024,64
45376,16,32,6,1.0,0.0001,0.02,2,1024,128
45377,16,32,6,1.0,0.0001,0.02,2,1024,256
45378,16,32,6,1.0,0.0001,0.02,3,256,64
45379,16,32,6,1.0,0.0001,0.02,3,256,128
45380,16,32,6,1.0,0.0001,0.02,3,256,256
45381,16,32,6,1.0,0.0001,0.02,3,512,64
45382,16,32,6,1.0,0.0001,0.02,3,512,128
45383,16,32,6,1.0,0.0001,0.02,3,512,256
45384,16,32,6,1.0,0.0001,0.02,3,1024,64
45385,16,32,6,1.0,0.0001,0.02,3,1024,128
45386,16,32,6,1.0,0.0001,0.02,3,1024,256
45387,16,32,6,1.0,0.0001,0.02,4,256,64
45388,16,32,6,1.0,0.0001,0.02,4,256,128
45389,16,32,6,1.0,0.0001,0.02,4,256,256
45390,16,32,6,1.0,0.0001,0.02,4,512,64
45391,16,32,6,1.0,0.0001,0.02,4,512,128
45392,16,32,6,1.0,0.0001,0.02,4,512,256
45393,16,32,6,1.0,0.0001,0.02,4,1024,64
45394,16,32,6,1.0,0.0001,0.02,4,1024,128
45395,16,32,6,1.0,0.0001,0.02,4,1024,256
45396,16,32,6,1.0,0.0001,0.02,5,256,64
45397,16,32,6,1.0,0.0001,0.02,5,256,128
45398,16,32,6,1.0,0.0001,0.02,5,256,256
45399,16,32,6,1.0,0.0001,0.02,5,512,64
45400,16,32,6,1.0,0.0001,0.02,5,512,128
45401,16,32,6,1.0,0.0001,0.02,5,512,256
45402,16,32,6,1.0,0.0001,0.02,5,1024,64
45403,16,32,6,1.0,0.0001,0.02,5,1024,128
45404,16,32,6,1.0,0.0001,0.02,5,1024,256
45405,16,32,6,1.0,0.0001,0.025,1,256,64
45406,16,32,6,1.0,0.0001,0.025,1,256,128
45407,16,32,6,1.0,0.0001,0.025,1,256,256
45408,16,32,6,1.0,0.0001,0.025,1,512,64
45409,16,32,6,1.0,0.0001,0.025,1,512,128
45410,16,32,6,1.0,0.0001,0.025,1,512,256
45411,16,32,6,1.0,0.0001,0.025,1,1024,64
45412,16,32,6,1.0,0.0001,0.025,1,1024,128
45413,16,32,6,1.0,0.0001,0.025,1,1024,256
45414,16,32,6,1.0,0.0001,0.025,2,256,64
45415,16,32,6,1.0,0.0001,0.025,2,256,128
45416,16,32,6,1.0,0.0001,0.025,2,256,256
45417,16,32,6,1.0,0.0001,0.025,2,512,64
45418,16,32,6,1.0,0.0001,0.025,2,512,128
45419,16,32,6,1.0,0.0001,0.025,2,512,256
45420,16,32,6,1.0,0.0001,0.025,2,1024,64
45421,16,32,6,1.0,0.0001,0.025,2,1024,128
45422,16,32,6,1.0,0.0001,0.025,2,1024,256
45423,16,32,6,1.0,0.0001,0.025,3,256,64
45424,16,32,6,1.0,0.0001,0.025,3,256,128
45425,16,32,6,1.0,0.0001,0.025,3,256,256
45426,16,32,6,1.0,0.0001,0.025,3,512,64
45427,16,32,6,1.0,0.0001,0.025,3,512,128
45428,16,32,6,1.0,0.0001,0.025,3,512,256
45429,16,32,6,1.0,0.0001,0.025,3,1024,64
45430,16,32,6,1.0,0.0001,0.025,3,1024,128
45431,16,32,6,1.0,0.0001,0.025,3,1024,256
45432,16,32,6,1.0,0.0001,0.025,4,256,64
45433,16,32,6,1.0,0.0001,0.025,4,256,128
45434,16,32,6,1.0,0.0001,0.025,4,256,256
45435,16,32,6,1.0,0.0001,0.025,4,512,64
45436,16,32,6,1.0,0.0001,0.025,4,512,128
45437,16,32,6,1.0,0.0001,0.025,4,512,256
45438,16,32,6,1.0,0.0001,0.025,4,1024,64
45439,16,32,6,1.0,0.0001,0.025,4,1024,128
45440,16,32,6,1.0,0.0001,0.025,4,1024,256
45441,16,32,6,1.0,0.0001,0.025,5,256,64
45442,16,32,6,1.0,0.0001,0.025,5,256,128
45443,16,32,6,1.0,0.0001,0.025,5,256,256
45444,16,32,6,1.0,0.0001,0.025,5,512,64
45445,16,32,6,1.0,0.0001,0.025,5,512,128
45446,16,32,6,1.0,0.0001,0.025,5,512,256
45447,16,32,6,1.0,0.0001,0.025,5,1024,64
45448,16,32,6,1.0,0.0001,0.025,5,1024,128
45449,16,32,6,1.0,0.0001,0.025,5,1024,256
45450,16,32,6,1.0,0.0005,0.005,1,256,64
45451,16,32,6,1.0,0.0005,0.005,1,256,128
45452,16,32,6,1.0,0.0005,0.005,1,256,256
45453,16,32,6,1.0,0.0005,0.005,1,512,64
45454,16,32,6,1.0,0.0005,0.005,1,512,128
45455,16,32,6,1.0,0.0005,0.005,1,512,256
45456,16,32,6,1.0,0.0005,0.005,1,1024,64
45457,16,32,6,1.0,0.0005,0.005,1,1024,128
45458,16,32,6,1.0,0.0005,0.005,1,1024,256
45459,16,32,6,1.0,0.0005,0.005,2,256,64
45460,16,32,6,1.0,0.0005,0.005,2,256,128
45461,16,32,6,1.0,0.0005,0.005,2,256,256
45462,16,32,6,1.0,0.0005,0.005,2,512,64
45463,16,32,6,1.0,0.0005,0.005,2,512,128
45464,16,32,6,1.0,0.0005,0.005,2,512,256
45465,16,32,6,1.0,0.0005,0.005,2,1024,64
45466,16,32,6,1.0,0.0005,0.005,2,1024,128
45467,16,32,6,1.0,0.0005,0.005,2,1024,256
45468,16,32,6,1.0,0.0005,0.005,3,256,64
45469,16,32,6,1.0,0.0005,0.005,3,256,128
45470,16,32,6,1.0,0.0005,0.005,3,256,256
45471,16,32,6,1.0,0.0005,0.005,3,512,64
45472,16,32,6,1.0,0.0005,0.005,3,512,128
45473,16,32,6,1.0,0.0005,0.005,3,512,256
45474,16,32,6,1.0,0.0005,0.005,3,1024,64
45475,16,32,6,1.0,0.0005,0.005,3,1024,128
45476,16,32,6,1.0,0.0005,0.005,3,1024,256
45477,16,32,6,1.0,0.0005,0.005,4,256,64
45478,16,32,6,1.0,0.0005,0.005,4,256,128
45479,16,32,6,1.0,0.0005,0.005,4,256,256
45480,16,32,6,1.0,0.0005,0.005,4,512,64
45481,16,32,6,1.0,0.0005,0.005,4,512,128
45482,16,32,6,1.0,0.0005,0.005,4,512,256
45483,16,32,6,1.0,0.0005,0.005,4,1024,64
45484,16,32,6,1.0,0.0005,0.005,4,1024,128
45485,16,32,6,1.0,0.0005,0.005,4,1024,256
45486,16,32,6,1.0,0.0005,0.005,5,256,64
45487,16,32,6,1.0,0.0005,0.005,5,256,128
45488,16,32,6,1.0,0.0005,0.005,5,256,256
45489,16,32,6,1.0,0.0005,0.005,5,512,64
45490,16,32,6,1.0,0.0005,0.005,5,512,128
45491,16,32,6,1.0,0.0005,0.005,5,512,256
45492,16,32,6,1.0,0.0005,0.005,5,1024,64
45493,16,32,6,1.0,0.0005,0.005,5,1024,128
45494,16,32,6,1.0,0.0005,0.005,5,1024,256
45495,16,32,6,1.0,0.0005,0.01,1,256,64
45496,16,32,6,1.0,0.0005,0.01,1,256,128
45497,16,32,6,1.0,0.0005,0.01,1,256,256
