combination_id,n_d,n_a,n_steps,gamma,lambda_sparse,lr,cat_emb_dim,batch_size,virtual_batch_size
360124,64,16,7,1.0,0.0,0.015,4,1024,128
360125,64,16,7,1.0,0.0,0.015,4,1024,256
360126,64,16,7,1.0,0.0,0.015,5,256,64
360127,64,16,7,1.0,0.0,0.015,5,256,128
360128,64,16,7,1.0,0.0,0.015,5,256,256
360129,64,16,7,1.0,0.0,0.015,5,512,64
360130,64,16,7,1.0,0.0,0.015,5,512,128
360131,64,16,7,1.0,0.0,0.015,5,512,256
360132,64,16,7,1.0,0.0,0.015,5,1024,64
360133,64,16,7,1.0,0.0,0.015,5,1024,128
360134,64,16,7,1.0,0.0,0.015,5,1024,256
360135,64,16,7,1.0,0.0,0.02,1,256,64
360136,64,16,7,1.0,0.0,0.02,1,256,128
360137,64,16,7,1.0,0.0,0.02,1,256,256
360138,64,16,7,1.0,0.0,0.02,1,512,64
360139,64,16,7,1.0,0.0,0.02,1,512,128
360140,64,16,7,1.0,0.0,0.02,1,512,256
360141,64,16,7,1.0,0.0,0.02,1,1024,64
360142,64,16,7,1.0,0.0,0.02,1,1024,128
360143,64,16,7,1.0,0.0,0.02,1,1024,256
360144,64,16,7,1.0,0.0,0.02,2,256,64
360145,64,16,7,1.0,0.0,0.02,2,256,128
360146,64,16,7,1.0,0.0,0.02,2,256,256
360147,64,16,7,1.0,0.0,0.02,2,512,64
360148,64,16,7,1.0,0.0,0.02,2,512,128
360149,64,16,7,1.0,0.0,0.02,2,512,256
360150,64,16,7,1.0,0.0,0.02,2,1024,64
360151,64,16,7,1.0,0.0,0.02,2,1024,128
360152,64,16,7,1.0,0.0,0.02,2,1024,256
360153,64,16,7,1.0,0.0,0.02,3,256,64
360154,64,16,7,1.0,0.0,0.02,3,256,128
360155,64,16,7,1.0,0.0,0.02,3,256,256
360156,64,16,7,1.0,0.0,0.02,3,512,64
360157,64,16,7,1.0,0.0,0.02,3,512,128
360158,64,16,7,1.0,0.0,0.02,3,512,256
360159,64,16,7,1.0,0.0,0.02,3,1024,64
360160,64,16,7,1.0,0.0,0.02,3,1024,128
360161,64,16,7,1.0,0.0,0.02,3,1024,256
360162,64,16,7,1.0,0.0,0.02,4,256,64
360163,64,16,7,1.0,0.0,0.02,4,256,128
360164,64,16,7,1.0,0.0,0.02,4,256,256
360165,64,16,7,1.0,0.0,0.02,4,512,64
360166,64,16,7,1.0,0.0,0.02,4,512,128
360167,64,16,7,1.0,0.0,0.02,4,512,256
360168,64,16,7,1.0,0.0,0.02,4,1024,64
360169,64,16,7,1.0,0.0,0.02,4,1024,128
360170,64,16,7,1.0,0.0,0.02,4,1024,256
360171,64,16,7,1.0,0.0,0.02,5,256,64
360172,64,16,7,1.0,0.0,0.02,5,256,128
360173,64,16,7,1.0,0.0,0.02,5,256,256
360174,64,16,7,1.0,0.0,0.02,5,512,64
360175,64,16,7,1.0,0.0,0.02,5,512,128
360176,64,16,7,1.0,0.0,0.02,5,512,256
360177,64,16,7,1.0,0.0,0.02,5,1024,64
360178,64,16,7,1.0,0.0,0.02,5,1024,128
360179,64,16,7,1.0,0.0,0.02,5,1024,256
360180,64,16,7,1.0,0.0,0.025,1,256,64
360181,64,16,7,1.0,0.0,0.025,1,256,128
360182,64,16,7,1.0,0.0,0.025,1,256,256
360183,64,16,7,1.0,0.0,0.025,1,512,64
360184,64,16,7,1.0,0.0,0.025,1,512,128
360185,64,16,7,1.0,0.0,0.025,1,512,256
360186,64,16,7,1.0,0.0,0.025,1,1024,64
360187,64,16,7,1.0,0.0,0.025,1,1024,128
360188,64,16,7,1.0,0.0,0.025,1,1024,256
360189,64,16,7,1.0,0.0,0.025,2,256,64
360190,64,16,7,1.0,0.0,0.025,2,256,128
360191,64,16,7,1.0,0.0,0.025,2,256,256
360192,64,16,7,1.0,0.0,0.025,2,512,64
360193,64,16,7,1.0,0.0,0.025,2,512,128
360194,64,16,7,1.0,0.0,0.025,2,512,256
360195,64,16,7,1.0,0.0,0.025,2,1024,64
360196,64,16,7,1.0,0.0,0.025,2,1024,128
360197,64,16,7,1.0,0.0,0.025,2,1024,256
360198,64,16,7,1.0,0.0,0.025,3,256,64
360199,64,16,7,1.0,0.0,0.025,3,256,128
360200,64,16,7,1.0,0.0,0.025,3,256,256
360201,64,16,7,1.0,0.0,0.025,3,512,64
360202,64,16,7,1.0,0.0,0.025,3,512,128
360203,64,16,7,1.0,0.0,0.025,3,512,256
360204,64,16,7,1.0,0.0,0.025,3,1024,64
360205,64,16,7,1.0,0.0,0.025,3,1024,128
360206,64,16,7,1.0,0.0,0.025,3,1024,256
360207,64,16,7,1.0,0.0,0.025,4,256,64
360208,64,16,7,1.0,0.0,0.025,4,256,128
360209,64,16,7,1.0,0.0,0.025,4,256,256
360210,64,16,7,1.0,0.0,0.025,4,512,64
360211,64,16,7,1.0,0.0,0.025,4,512,128
360212,64,16,7,1.0,0.0,0.025,4,512,256
360213,64,16,7,1.0,0.0,0.025,4,1024,64
360214,64,16,7,1.0,0.0,0.025,4,1024,128
360215,64,16,7,1.0,0.0,0.025,4,1024,256
360216,64,16,7,1.0,0.0,0.025,5,256,64
360217,64,16,7,1.0,0.0,0.025,5,256,128
360218,64,16,7,1.0,0.0,0.025,5,256,256
360219,64,16,7,1.0,0.0,0.025,5,512,64
360220,64,16,7,1.0,0.0,0.025,5,512,128
360221,64,16,7,1.0,0.0,0.025,5,512,256
360222,64,16,7,1.0,0.0,0.025,5,1024,64
360223,64,16,7,1.0,0.0,0.025,5,1024,128
360224,64,16,7,1.0,0.0,0.025,5,1024,256
360225,64,16,7,1.0,0.0001,0.005,1,256,64
360226,64,16,7,1.0,0.0001,0.005,1,256,128
360227,64,16,7,1.0,0.0001,0.005,1,256,256
360228,64,16,7,1.0,0.0001,0.005,1,512,64
360229,64,16,7,1.0,0.0001,0.005,1,512,128
360230,64,16,7,1.0,0.0001,0.005,1,512,256
360231,64,16,7,1.0,0.0001,0.005,1,1024,64
360232,64,16,7,1.0,0.0001,0.005,1,1024,128
360233,64,16,7,1.0,0.0001,0.005,1,1024,256
360234,64,16,7,1.0,0.0001,0.005,2,256,64
360235,64,16,7,1.0,0.0001,0.005,2,256,128
360236,64,16,7,1.0,0.0001,0.005,2,256,256
360237,64,16,7,1.0,0.0001,0.005,2,512,64
360238,64,16,7,1.0,0.0001,0.005,2,512,128
360239,64,16,7,1.0,0.0001,0.005,2,512,256
360240,64,16,7,1.0,0.0001,0.005,2,1024,64
360241,64,16,7,1.0,0.0001,0.005,2,1024,128
360242,64,16,7,1.0,0.0001,0.005,2,1024,256
360243,64,16,7,1.0,0.0001,0.005,3,256,64
360244,64,16,7,1.0,0.0001,0.005,3,256,128
360245,64,16,7,1.0,0.0001,0.005,3,256,256
360246,64,16,7,1.0,0.0001,0.005,3,512,64
360247,64,16,7,1.0,0.0001,0.005,3,512,128
360248,64,16,7,1.0,0.0001,0.005,3,512,256
360249,64,16,7,1.0,0.0001,0.005,3,1024,64
360250,64,16,7,1.0,0.0001,0.005,3,1024,128
360251,64,16,7,1.0,0.0001,0.005,3,1024,256
360252,64,16,7,1.0,0.0001,0.005,4,256,64
360253,64,16,7,1.0,0.0001,0.005,4,256,128
360254,64,16,7,1.0,0.0001,0.005,4,256,256
360255,64,16,7,1.0,0.0001,0.005,4,512,64
360256,64,16,7,1.0,0.0001,0.005,4,512,128
360257,64,16,7,1.0,0.0001,0.005,4,512,256
360258,64,16,7,1.0,0.0001,0.005,4,1024,64
360259,64,16,7,1.0,0.0001,0.005,4,1024,128
360260,64,16,7,1.0,0.0001,0.005,4,1024,256
360261,64,16,7,1.0,0.0001,0.005,5,256,64
360262,64,16,7,1.0,0.0001,0.005,5,256,128
360263,64,16,7,1.0,0.0001,0.005,5,256,256
360264,64,16,7,1.0,0.0001,0.005,5,512,64
360265,64,16,7,1.0,0.0001,0.005,5,512,128
360266,64,16,7,1.0,0.0001,0.005,5,512,256
360267,64,16,7,1.0,0.0001,0.005,5,1024,64
360268,64,16,7,1.0,0.0001,0.005,5,1024,128
360269,64,16,7,1.0,0.0001,0.005,5,1024,256
360270,64,16,7,1.0,0.0001,0.01,1,256,64
360271,64,16,7,1.0,0.0001,0.01,1,256,128
360272,64,16,7,1.0,0.0001,0.01,1,256,256
360273,64,16,7,1.0,0.0001,0.01,1,512,64
360274,64,16,7,1.0,0.0001,0.01,1,512,128
360275,64,16,7,1.0,0.0001,0.01,1,512,256
360276,64,16,7,1.0,0.0001,0.01,1,1024,64
360277,64,16,7,1.0,0.0001,0.01,1,1024,128
360278,64,16,7,1.0,0.0001,0.01,1,1024,256
360279,64,16,7,1.0,0.0001,0.01,2,256,64
360280,64,16,7,1.0,0.0001,0.01,2,256,128
360281,64,16,7,1.0,0.0001,0.01,2,256,256
360282,64,16,7,1.0,0.0001,0.01,2,512,64
360283,64,16,7,1.0,0.0001,0.01,2,512,128
360284,64,16,7,1.0,0.0001,0.01,2,512,256
360285,64,16,7,1.0,0.0001,0.01,2,1024,64
360286,64,16,7,1.0,0.0001,0.01,2,1024,128
360287,64,16,7,1.0,0.0001,0.01,2,1024,256
360288,64,16,7,1.0,0.0001,0.01,3,256,64
360289,64,16,7,1.0,0.0001,0.01,3,256,128
360290,64,16,7,1.0,0.0001,0.01,3,256,256
360291,64,16,7,1.0,0.0001,0.01,3,512,64
360292,64,16,7,1.0,0.0001,0.01,3,512,128
360293,64,16,7,1.0,0.0001,0.01,3,512,256
360294,64,16,7,1.0,0.0001,0.01,3,1024,64
360295,64,16,7,1.0,0.0001,0.01,3,1024,128
360296,64,16,7,1.0,0.0001,0.01,3,1024,256
360297,64,16,7,1.0,0.0001,0.01,4,256,64
360298,64,16,7,1.0,0.0001,0.01,4,256,128
360299,64,16,7,1.0,0.0001,0.01,4,256,256
360300,64,16,7,1.0,0.0001,0.01,4,512,64
360301,64,16,7,1.0,0.0001,0.01,4,512,128
360302,64,16,7,1.0,0.0001,0.01,4,512,256
360303,64,16,7,1.0,0.0001,0.01,4,1024,64
360304,64,16,7,1.0,0.0001,0.01,4,1024,128
360305,64,16,7,1.0,0.0001,0.01,4,1024,256
360306,64,16,7,1.0,0.0001,0.01,5,256,64
360307,64,16,7,1.0,0.0001,0.01,5,256,128
360308,64,16,7,1.0,0.0001,0.01,5,256,256
360309,64,16,7,1.0,0.0001,0.01,5,512,64
360310,64,16,7,1.0,0.0001,0.01,5,512,128
360311,64,16,7,1.0,0.0001,0.01,5,512,256
360312,64,16,7,1.0,0.0001,0.01,5,1024,64
360313,64,16,7,1.0,0.0001,0.01,5,1024,128
360314,64,16,7,1.0,0.0001,0.01,5,1024,256
360315,64,16,7,1.0,0.0001,0.015,1,256,64
360316,64,16,7,1.0,0.0001,0.015,1,256,128
360317,64,16,7,1.0,0.0001,0.015,1,256,256
360318,64,16,7,1.0,0.0001,0.015,1,512,64
360319,64,16,7,1.0,0.0001,0.015,1,512,128
360320,64,16,7,1.0,0.0001,0.015,1,512,256
360321,64,16,7,1.0,0.0001,0.015,1,1024,64
360322,64,16,7,1.0,0.0001,0.015,1,1024,128
360323,64,16,7,1.0,0.0001,0.015,1,1024,256
360324,64,16,7,1.0,0.0001,0.015,2,256,64
360325,64,16,7,1.0,0.0001,0.015,2,256,128
360326,64,16,7,1.0,0.0001,0.015,2,256,256
360327,64,16,7,1.0,0.0001,0.015,2,512,64
360328,64,16,7,1.0,0.0001,0.015,2,512,128
360329,64,16,7,1.0,0.0001,0.015,2,512,256
360330,64,16,7,1.0,0.0001,0.015,2,1024,64
360331,64,16,7,1.0,0.0001,0.015,2,1024,128
360332,64,16,7,1.0,0.0001,0.015,2,1024,256
360333,64,16,7,1.0,0.0001,0.015,3,256,64
360334,64,16,7,1.0,0.0001,0.015,3,256,128
360335,64,16,7,1.0,0.0001,0.015,3,256,256
360336,64,16,7,1.0,0.0001,0.015,3,512,64
360337,64,16,7,1.0,0.0001,0.015,3,512,128
360338,64,16,7,1.0,0.0001,0.015,3,512,256
360339,64,16,7,1.0,0.0001,0.015,3,1024,64
360340,64,16,7,1.0,0.0001,0.015,3,1024,128
360341,64,16,7,1.0,0.0001,0.015,3,1024,256
360342,64,16,7,1.0,0.0001,0.015,4,256,64
360343,64,16,7,1.0,0.0001,0.015,4,256,128
360344,64,16,7,1.0,0.0001,0.015,4,256,256
360345,64,16,7,1.0,0.0001,0.015,4,512,64
360346,64,16,7,1.0,0.0001,0.015,4,512,128
360347,64,16,7,1.0,0.0001,0.015,4,512,256
360348,64,16,7,1.0,0.0001,0.015,4,1024,64
360349,64,16,7,1.0,0.0001,0.015,4,1024,128
360350,64,16,7,1.0,0.0001,0.015,4,1024,256
360351,64,16,7,1.0,0.0001,0.015,5,256,64
360352,64,16,7,1.0,0.0001,0.015,5,256,128
360353,64,16,7,1.0,0.0001,0.015,5,256,256
360354,64,16,7,1.0,0.0001,0.015,5,512,64
360355,64,16,7,1.0,0.0001,0.015,5,512,128
360356,64,16,7,1.0,0.0001,0.015,5,512,256
360357,64,16,7,1.0,0.0001,0.015,5,1024,64
360358,64,16,7,1.0,0.0001,0.015,5,1024,128
360359,64,16,7,1.0,0.0001,0.015,5,1024,256
360360,64,16,7,1.0,0.0001,0.02,1,256,64
360361,64,16,7,1.0,0.0001,0.02,1,256,128
360362,64,16,7,1.0,0.0001,0.02,1,256,256
360363,64,16,7,1.0,0.0001,0.02,1,512,64
360364,64,16,7,1.0,0.0001,0.02,1,512,128
360365,64,16,7,1.0,0.0001,0.02,1,512,256
360366,64,16,7,1.0,0.0001,0.02,1,1024,64
360367,64,16,7,1.0,0.0001,0.02,1,1024,128
360368,64,16,7,1.0,0.0001,0.02,1,1024,256
360369,64,16,7,1.0,0.0001,0.02,2,256,64
360370,64,16,7,1.0,0.0001,0.02,2,256,128
360371,64,16,7,1.0,0.0001,0.02,2,256,256
360372,64,16,7,1.0,0.0001,0.02,2,512,64
360373,64,16,7,1.0,0.0001,0.02,2,512,128
360374,64,16,7,1.0,0.0001,0.02,2,512,256
360375,64,16,7,1.0,0.0001,0.02,2,1024,64
360376,64,16,7,1.0,0.0001,0.02,2,1024,128
360377,64,16,7,1.0,0.0001,0.02,2,1024,256
360378,64,16,7,1.0,0.0001,0.02,3,256,64
360379,64,16,7,1.0,0.0001,0.02,3,256,128
360380,64,16,7,1.0,0.0001,0.02,3,256,256
360381,64,16,7,1.0,0.0001,0.02,3,512,64
360382,64,16,7,1.0,0.0001,0.02,3,512,128
360383,64,16,7,1.0,0.0001,0.02,3,512,256
360384,64,16,7,1.0,0.0001,0.02,3,1024,64
360385,64,16,7,1.0,0.0001,0.02,3,1024,128
360386,64,16,7,1.0,0.0001,0.02,3,1024,256
360387,64,16,7,1.0,0.0001,0.02,4,256,64
360388,64,16,7,1.0,0.0001,0.02,4,256,128
360389,64,16,7,1.0,0.0001,0.02,4,256,256
360390,64,16,7,1.0,0.0001,0.02,4,512,64
360391,64,16,7,1.0,0.0001,0.02,4,512,128
360392,64,16,7,1.0,0.0001,0.02,4,512,256
360393,64,16,7,1.0,0.0001,0.02,4,1024,64
360394,64,16,7,1.0,0.0001,0.02,4,1024,128
360395,64,16,7,1.0,0.0001,0.02,4,1024,256
360396,64,16,7,1.0,0.0001,0.02,5,256,64
360397,64,16,7,1.0,0.0001,0.02,5,256,128
360398,64,16,7,1.0,0.0001,0.02,5,256,256
360399,64,16,7,1.0,0.0001,0.02,5,512,64
360400,64,16,7,1.0,0.0001,0.02,5,512,128
360401,64,16,7,1.0,0.0001,0.02,5,512,256
360402,64,16,7,1.0,0.0001,0.02,5,1024,64
360403,64,16,7,1.0,0.0001,0.02,5,1024,128
360404,64,16,7,1.0,0.0001,0.02,5,1024,256
360405,64,16,7,1.0,0.0001,0.025,1,256,64
360406,64,16,7,1.0,0.0001,0.025,1,256,128
360407,64,16,7,1.0,0.0001,0.025,1,256,256
360408,64,16,7,1.0,0.0001,0.025,1,512,64
360409,64,16,7,1.0,0.0001,0.025,1,512,128
360410,64,16,7,1.0,0.0001,0.025,1,512,256
360411,64,16,7,1.0,0.0001,0.025,1,1024,64
360412,64,16,7,1.0,0.0001,0.025,1,1024,128
360413,64,16,7,1.0,0.0001,0.025,1,1024,256
360414,64,16,7,1.0,0.0001,0.025,2,256,64
360415,64,16,7,1.0,0.0001,0.025,2,256,128
360416,64,16,7,1.0,0.0001,0.025,2,256,256
360417,64,16,7,1.0,0.0001,0.025,2,512,64
360418,64,16,7,1.0,0.0001,0.025,2,512,128
360419,64,16,7,1.0,0.0001,0.025,2,512,256
360420,64,16,7,1.0,0.0001,0.025,2,1024,64
360421,64,16,7,1.0,0.0001,0.025,2,1024,128
360422,64,16,7,1.0,0.0001,0.025,2,1024,256
360423,64,16,7,1.0,0.0001,0.025,3,256,64
360424,64,16,7,1.0,0.0001,0.025,3,256,128
360425,64,16,7,1.0,0.0001,0.025,3,256,256
360426,64,16,7,1.0,0.0001,0.025,3,512,64
360427,64,16,7,1.0,0.0001,0.025,3,512,128
360428,64,16,7,1.0,0.0001,0.025,3,512,256
360429,64,16,7,1.0,0.0001,0.025,3,1024,64
360430,64,16,7,1.0,0.0001,0.025,3,1024,128
360431,64,16,7,1.0,0.0001,0.025,3,1024,256
360432,64,16,7,1.0,0.0001,0.025,4,256,64
360433,64,16,7,1.0,0.0001,0.025,4,256,128
360434,64,16,7,1.0,0.0001,0.025,4,256,256
360435,64,16,7,1.0,0.0001,0.025,4,512,64
360436,64,16,7,1.0,0.0001,0.025,4,512,128
360437,64,16,7,1.0,0.0001,0.025,4,512,256
360438,64,16,7,1.0,0.0001,0.025,4,1024,64
360439,64,16,7,1.0,0.0001,0.025,4,1024,128
360440,64,16,7,1.0,0.0001,0.025,4,1024,256
360441,64,16,7,1.0,0.0001,0.025,5,256,64
360442,64,16,7,1.0,0.0001,0.025,5,256,128
360443,64,16,7,1.0,0.0001,0.025,5,256,256
360444,64,16,7,1.0,0.0001,0.025,5,512,64
360445,64,16,7,1.0,0.0001,0.025,5,512,128
360446,64,16,7,1.0,0.0001,0.025,5,512,256
360447,64,16,7,1.0,0.0001,0.025,5,1024,64
360448,64,16,7,1.0,0.0001,0.025,5,1024,128
360449,64,16,7,1.0,0.0001,0.025,5,1024,256
360450,64,16,7,1.0,0.0005,0.005,1,256,64
360451,64,16,7,1.0,0.0005,0.005,1,256,128
360452,64,16,7,1.0,0.0005,0.005,1,256,256
360453,64,16,7,1.0,0.0005,0.005,1,512,64
360454,64,16,7,1.0,0.0005,0.005,1,512,128
360455,64,16,7,1.0,0.0005,0.005,1,512,256
360456,64,16,7,1.0,0.0005,0.005,1,1024,64
360457,64,16,7,1.0,0.0005,0.005,1,1024,128
360458,64,16,7,1.0,0.0005,0.005,1,1024,256
360459,64,16,7,1.0,0.0005,0.005,2,256,64
360460,64,16,7,1.0,0.0005,0.005,2,256,128
360461,64,16,7,1.0,0.0005,0.005,2,256,256
360462,64,16,7,1.0,0.0005,0.005,2,512,64
360463,64,16,7,1.0,0.0005,0.005,2,512,128
360464,64,16,7,1.0,0.0005,0.005,2,512,256
360465,64,16,7,1.0,0.0005,0.005,2,1024,64
360466,64,16,7,1.0,0.0005,0.005,2,1024,128
360467,64,16,7,1.0,0.0005,0.005,2,1024,256
360468,64,16,7,1.0,0.0005,0.005,3,256,64
360469,64,16,7,1.0,0.0005,0.005,3,256,128
360470,64,16,7,1.0,0.0005,0.005,3,256,256
360471,64,16,7,1.0,0.0005,0.005,3,512,64
360472,64,16,7,1.0,0.0005,0.005,3,512,128
360473,64,16,7,1.0,0.0005,0.005,3,512,256
360474,64,16,7,1.0,0.0005,0.005,3,1024,64
360475,64,16,7,1.0,0.0005,0.005,3,1024,128
360476,64,16,7,1.0,0.0005,0.005,3,1024,256
360477,64,16,7,1.0,0.0005,0.005,4,256,64
360478,64,16,7,1.0,0.0005,0.005,4,256,128
360479,64,16,7,1.0,0.0005,0.005,4,256,256
360480,64,16,7,1.0,0.0005,0.005,4,512,64
360481,64,16,7,1.0,0.0005,0.005,4,512,128
360482,64,16,7,1.0,0.0005,0.005,4,512,256
360483,64,16,7,1.0,0.0005,0.005,4,1024,64
360484,64,16,7,1.0,0.0005,0.005,4,1024,128
360485,64,16,7,1.0,0.0005,0.005,4,1024,256
360486,64,16,7,1.0,0.0005,0.005,5,256,64
360487,64,16,7,1.0,0.0005,0.005,5,256,128
360488,64,16,7,1.0,0.0005,0.005,5,256,256
360489,64,16,7,1.0,0.0005,0.005,5,512,64
360490,64,16,7,1.0,0.0005,0.005,5,512,128
360491,64,16,7,1.0,0.0005,0.005,5,512,256
360492,64,16,7,1.0,0.0005,0.005,5,1024,64
360493,64,16,7,1.0,0.0005,0.005,5,1024,128
360494,64,16,7,1.0,0.0005,0.005,5,1024,256
360495,64,16,7,1.0,0.0005,0.01,1,256,64
360496,64,16,7,1.0,0.0005,0.01,1,256,128
360497,64,16,7,1.0,0.0005,0.01,1,256,256
