combination_id,n_d,n_a,n_steps,gamma,lambda_sparse,lr,cat_emb_dim,batch_size,virtual_batch_size
180154,32,48,5,1.0,0.0,0.02,3,256,128
180155,32,48,5,1.0,0.0,0.02,3,256,256
180156,32,48,5,1.0,0.0,0.02,3,512,64
180157,32,48,5,1.0,0.0,0.02,3,512,128
180158,32,48,5,1.0,0.0,0.02,3,512,256
180159,32,48,5,1.0,0.0,0.02,3,1024,64
180160,32,48,5,1.0,0.0,0.02,3,1024,128
180161,32,48,5,1.0,0.0,0.02,3,1024,256
180162,32,48,5,1.0,0.0,0.02,4,256,64
180163,32,48,5,1.0,0.0,0.02,4,256,128
180164,32,48,5,1.0,0.0,0.02,4,256,256
180165,32,48,5,1.0,0.0,0.02,4,512,64
180166,32,48,5,1.0,0.0,0.02,4,512,128
180167,32,48,5,1.0,0.0,0.02,4,512,256
180168,32,48,5,1.0,0.0,0.02,4,1024,64
180169,32,48,5,1.0,0.0,0.02,4,1024,128
180170,32,48,5,1.0,0.0,0.02,4,1024,256
180171,32,48,5,1.0,0.0,0.02,5,256,64
180172,32,48,5,1.0,0.0,0.02,5,256,128
180173,32,48,5,1.0,0.0,0.02,5,256,256
180174,32,48,5,1.0,0.0,0.02,5,512,64
180175,32,48,5,1.0,0.0,0.02,5,512,128
180176,32,48,5,1.0,0.0,0.02,5,512,256
180177,32,48,5,1.0,0.0,0.02,5,1024,64
180178,32,48,5,1.0,0.0,0.02,5,1024,128
180179,32,48,5,1.0,0.0,0.02,5,1024,256
180180,32,48,5,1.0,0.0,0.025,1,256,64
180181,32,48,5,1.0,0.0,0.025,1,256,128
180182,32,48,5,1.0,0.0,0.025,1,256,256
180183,32,48,5,1.0,0.0,0.025,1,512,64
180184,32,48,5,1.0,0.0,0.025,1,512,128
180185,32,48,5,1.0,0.0,0.025,1,512,256
180186,32,48,5,1.0,0.0,0.025,1,1024,64
180187,32,48,5,1.0,0.0,0.025,1,1024,128
180188,32,48,5,1.0,0.0,0.025,1,1024,256
180189,32,48,5,1.0,0.0,0.025,2,256,64
180190,32,48,5,1.0,0.0,0.025,2,256,128
180191,32,48,5,1.0,0.0,0.025,2,256,256
180192,32,48,5,1.0,0.0,0.025,2,512,64
180193,32,48,5,1.0,0.0,0.025,2,512,128
180194,32,48,5,1.0,0.0,0.025,2,512,256
180195,32,48,5,1.0,0.0,0.025,2,1024,64
180196,32,48,5,1.0,0.0,0.025,2,1024,128
180197,32,48,5,1.0,0.0,0.025,2,1024,256
180198,32,48,5,1.0,0.0,0.025,3,256,64
180199,32,48,5,1.0,0.0,0.025,3,256,128
180200,32,48,5,1.0,0.0,0.025,3,256,256
180201,32,48,5,1.0,0.0,0.025,3,512,64
180202,32,48,5,1.0,0.0,0.025,3,512,128
180203,32,48,5,1.0,0.0,0.025,3,512,256
180204,32,48,5,1.0,0.0,0.025,3,1024,64
180205,32,48,5,1.0,0.0,0.025,3,1024,128
180206,32,48,5,1.0,0.0,0.025,3,1024,256
180207,32,48,5,1.0,0.0,0.025,4,256,64
180208,32,48,5,1.0,0.0,0.025,4,256,128
180209,32,48,5,1.0,0.0,0.025,4,256,256
180210,32,48,5,1.0,0.0,0.025,4,512,64
180211,32,48,5,1.0,0.0,0.025,4,512,128
180212,32,48,5,1.0,0.0,0.025,4,512,256
180213,32,48,5,1.0,0.0,0.025,4,1024,64
180214,32,48,5,1.0,0.0,0.025,4,1024,128
180215,32,48,5,1.0,0.0,0.025,4,1024,256
180216,32,48,5,1.0,0.0,0.025,5,256,64
180217,32,48,5,1.0,0.0,0.025,5,256,128
180218,32,48,5,1.0,0.0,0.025,5,256,256
180219,32,48,5,1.0,0.0,0.025,5,512,64
180220,32,48,5,1.0,0.0,0.025,5,512,128
180221,32,48,5,1.0,0.0,0.025,5,512,256
180222,32,48,5,1.0,0.0,0.025,5,1024,64
180223,32,48,5,1.0,0.0,0.025,5,1024,128
180224,32,48,5,1.0,0.0,0.025,5,1024,256
180225,32,48,5,1.0,0.0001,0.005,1,256,64
180226,32,48,5,1.0,0.0001,0.005,1,256,128
180227,32,48,5,1.0,0.0001,0.005,1,256,256
180228,32,48,5,1.0,0.0001,0.005,1,512,64
180229,32,48,5,1.0,0.0001,0.005,1,512,128
180230,32,48,5,1.0,0.0001,0.005,1,512,256
180231,32,48,5,1.0,0.0001,0.005,1,1024,64
180232,32,48,5,1.0,0.0001,0.005,1,1024,128
180233,32,48,5,1.0,0.0001,0.005,1,1024,256
180234,32,48,5,1.0,0.0001,0.005,2,256,64
180235,32,48,5,1.0,0.0001,0.005,2,256,128
180236,32,48,5,1.0,0.0001,0.005,2,256,256
180237,32,48,5,1.0,0.0001,0.005,2,512,64
180238,32,48,5,1.0,0.0001,0.005,2,512,128
180239,32,48,5,1.0,0.0001,0.005,2,512,256
180240,32,48,5,1.0,0.0001,0.005,2,1024,64
180241,32,48,5,1.0,0.0001,0.005,2,1024,128
180242,32,48,5,1.0,0.0001,0.005,2,1024,256
180243,32,48,5,1.0,0.0001,0.005,3,256,64
180244,32,48,5,1.0,0.0001,0.005,3,256,128
180245,32,48,5,1.0,0.0001,0.005,3,256,256
180246,32,48,5,1.0,0.0001,0.005,3,512,64
180247,32,48,5,1.0,0.0001,0.005,3,512,128
180248,32,48,5,1.0,0.0001,0.005,3,512,256
180249,32,48,5,1.0,0.0001,0.005,3,1024,64
180250,32,48,5,1.0,0.0001,0.005,3,1024,128
180251,32,48,5,1.0,0.0001,0.005,3,1024,256
180252,32,48,5,1.0,0.0001,0.005,4,256,64
180253,32,48,5,1.0,0.0001,0.005,4,256,128
180254,32,48,5,1.0,0.0001,0.005,4,256,256
180255,32,48,5,1.0,0.0001,0.005,4,512,64
180256,32,48,5,1.0,0.0001,0.005,4,512,128
180257,32,48,5,1.0,0.0001,0.005,4,512,256
180258,32,48,5,1.0,0.0001,0.005,4,1024,64
180259,32,48,5,1.0,0.0001,0.005,4,1024,128
180260,32,48,5,1.0,0.0001,0.005,4,1024,256
180261,32,48,5,1.0,0.0001,0.005,5,256,64
180262,32,48,5,1.0,0.0001,0.005,5,256,128
180263,32,48,5,1.0,0.0001,0.005,5,256,256
180264,32,48,5,1.0,0.0001,0.005,5,512,64
180265,32,48,5,1.0,0.0001,0.005,5,512,128
180266,32,48,5,1.0,0.0001,0.005,5,512,256
180267,32,48,5,1.0,0.0001,0.005,5,1024,64
180268,32,48,5,1.0,0.0001,0.005,5,1024,128
180269,32,48,5,1.0,0.0001,0.005,5,1024,256
180270,32,48,5,1.0,0.0001,0.01,1,256,64
180271,32,48,5,1.0,0.0001,0.01,1,256,128
180272,32,48,5,1.0,0.0001,0.01,1,256,256
180273,32,48,5,1.0,0.0001,0.01,1,512,64
180274,32,48,5,1.0,0.0001,0.01,1,512,128
180275,32,48,5,1.0,0.0001,0.01,1,512,256
180276,32,48,5,1.0,0.0001,0.01,1,1024,64
180277,32,48,5,1.0,0.0001,0.01,1,1024,128
180278,32,48,5,1.0,0.0001,0.01,1,1024,256
180279,32,48,5,1.0,0.0001,0.01,2,256,64
180280,32,48,5,1.0,0.0001,0.01,2,256,128
180281,32,48,5,1.0,0.0001,0.01,2,256,256
180282,32,48,5,1.0,0.0001,0.01,2,512,64
180283,32,48,5,1.0,0.0001,0.01,2,512,128
180284,32,48,5,1.0,0.0001,0.01,2,512,256
180285,32,48,5,1.0,0.0001,0.01,2,1024,64
180286,32,48,5,1.0,0.0001,0.01,2,1024,128
180287,32,48,5,1.0,0.0001,0.01,2,1024,256
180288,32,48,5,1.0,0.0001,0.01,3,256,64
180289,32,48,5,1.0,0.0001,0.01,3,256,128
180290,32,48,5,1.0,0.0001,0.01,3,256,256
180291,32,48,5,1.0,0.0001,0.01,3,512,64
180292,32,48,5,1.0,0.0001,0.01,3,512,128
180293,32,48,5,1.0,0.0001,0.01,3,512,256
180294,32,48,5,1.0,0.0001,0.01,3,1024,64
180295,32,48,5,1.0,0.0001,0.01,3,1024,128
180296,32,48,5,1.0,0.0001,0.01,3,1024,256
180297,32,48,5,1.0,0.0001,0.01,4,256,64
180298,32,48,5,1.0,0.0001,0.01,4,256,128
180299,32,48,5,1.0,0.0001,0.01,4,256,256
180300,32,48,5,1.0,0.0001,0.01,4,512,64
180301,32,48,5,1.0,0.0001,0.01,4,512,128
180302,32,48,5,1.0,0.0001,0.01,4,512,256
180303,32,48,5,1.0,0.0001,0.01,4,1024,64
180304,32,48,5,1.0,0.0001,0.01,4,1024,128
180305,32,48,5,1.0,0.0001,0.01,4,1024,256
180306,32,48,5,1.0,0.0001,0.01,5,256,64
180307,32,48,5,1.0,0.0001,0.01,5,256,128
180308,32,48,5,1.0,0.0001,0.01,5,256,256
180309,32,48,5,1.0,0.0001,0.01,5,512,64
180310,32,48,5,1.0,0.0001,0.01,5,512,128
180311,32,48,5,1.0,0.0001,0.01,5,512,256
180312,32,48,5,1.0,0.0001,0.01,5,1024,64
180313,32,48,5,1.0,0.0001,0.01,5,1024,128
180314,32,48,5,1.0,0.0001,0.01,5,1024,256
180315,32,48,5,1.0,0.0001,0.015,1,256,64
180316,32,48,5,1.0,0.0001,0.015,1,256,128
180317,32,48,5,1.0,0.0001,0.015,1,256,256
180318,32,48,5,1.0,0.0001,0.015,1,512,64
180319,32,48,5,1.0,0.0001,0.015,1,512,128
180320,32,48,5,1.0,0.0001,0.015,1,512,256
180321,32,48,5,1.0,0.0001,0.015,1,1024,64
180322,32,48,5,1.0,0.0001,0.015,1,1024,128
180323,32,48,5,1.0,0.0001,0.015,1,1024,256
180324,32,48,5,1.0,0.0001,0.015,2,256,64
180325,32,48,5,1.0,0.0001,0.015,2,256,128
180326,32,48,5,1.0,0.0001,0.015,2,256,256
180327,32,48,5,1.0,0.0001,0.015,2,512,64
180328,32,48,5,1.0,0.0001,0.015,2,512,128
180329,32,48,5,1.0,0.0001,0.015,2,512,256
180330,32,48,5,1.0,0.0001,0.015,2,1024,64
180331,32,48,5,1.0,0.0001,0.015,2,1024,128
180332,32,48,5,1.0,0.0001,0.015,2,1024,256
180333,32,48,5,1.0,0.0001,0.015,3,256,64
180334,32,48,5,1.0,0.0001,0.015,3,256,128
180335,32,48,5,1.0,0.0001,0.015,3,256,256
180336,32,48,5,1.0,0.0001,0.015,3,512,64
180337,32,48,5,1.0,0.0001,0.015,3,512,128
180338,32,48,5,1.0,0.0001,0.015,3,512,256
180339,32,48,5,1.0,0.0001,0.015,3,1024,64
180340,32,48,5,1.0,0.0001,0.015,3,1024,128
180341,32,48,5,1.0,0.0001,0.015,3,1024,256
180342,32,48,5,1.0,0.0001,0.015,4,256,64
180343,32,48,5,1.0,0.0001,0.015,4,256,128
180344,32,48,5,1.0,0.0001,0.015,4,256,256
180345,32,48,5,1.0,0.0001,0.015,4,512,64
180346,32,48,5,1.0,0.0001,0.015,4,512,128
180347,32,48,5,1.0,0.0001,0.015,4,512,256
180348,32,48,5,1.0,0.0001,0.015,4,1024,64
180349,32,48,5,1.0,0.0001,0.015,4,1024,128
180350,32,48,5,1.0,0.0001,0.015,4,1024,256
180351,32,48,5,1.0,0.0001,0.015,5,256,64
180352,32,48,5,1.0,0.0001,0.015,5,256,128
180353,32,48,5,1.0,0.0001,0.015,5,256,256
180354,32,48,5,1.0,0.0001,0.015,5,512,64
180355,32,48,5,1.0,0.0001,0.015,5,512,128
180356,32,48,5,1.0,0.0001,0.015,5,512,256
180357,32,48,5,1.0,0.0001,0.015,5,1024,64
180358,32,48,5,1.0,0.0001,0.015,5,1024,128
180359,32,48,5,1.0,0.0001,0.015,5,1024,256
180360,32,48,5,1.0,0.0001,0.02,1,256,64
180361,32,48,5,1.0,0.0001,0.02,1,256,128
180362,32,48,5,1.0,0.0001,0.02,1,256,256
180363,32,48,5,1.0,0.0001,0.02,1,512,64
180364,32,48,5,1.0,0.0001,0.02,1,512,128
180365,32,48,5,1.0,0.0001,0.02,1,512,256
180366,32,48,5,1.0,0.0001,0.02,1,1024,64
180367,32,48,5,1.0,0.0001,0.02,1,1024,128
180368,32,48,5,1.0,0.0001,0.02,1,1024,256
180369,32,48,5,1.0,0.0001,0.02,2,256,64
180370,32,48,5,1.0,0.0001,0.02,2,256,128
180371,32,48,5,1.0,0.0001,0.02,2,256,256
180372,32,48,5,1.0,0.0001,0.02,2,512,64
180373,32,48,5,1.0,0.0001,0.02,2,512,128
180374,32,48,5,1.0,0.0001,0.02,2,512,256
180375,32,48,5,1.0,0.0001,0.02,2,1024,64
180376,32,48,5,1.0,0.0001,0.02,2,1024,128
180377,32,48,5,1.0,0.0001,0.02,2,1024,256
180378,32,48,5,1.0,0.0001,0.02,3,256,64
180379,32,48,5,1.0,0.0001,0.02,3,256,128
180380,32,48,5,1.0,0.0001,0.02,3,256,256
180381,32,48,5,1.0,0.0001,0.02,3,512,64
180382,32,48,5,1.0,0.0001,0.02,3,512,128
180383,32,48,5,1.0,0.0001,0.02,3,512,256
180384,32,48,5,1.0,0.0001,0.02,3,1024,64
180385,32,48,5,1.0,0.0001,0.02,3,1024,128
180386,32,48,5,1.0,0.0001,0.02,3,1024,256
180387,32,48,5,1.0,0.0001,0.02,4,256,64
180388,32,48,5,1.0,0.0001,0.02,4,256,128
180389,32,48,5,1.0,0.0001,0.02,4,256,256
180390,32,48,5,1.0,0.0001,0.02,4,512,64
180391,32,48,5,1.0,0.0001,0.02,4,512,128
180392,32,48,5,1.0,0.0001,0.02,4,512,256
180393,32,48,5,1.0,0.0001,0.02,4,1024,64
180394,32,48,5,1.0,0.0001,0.02,4,1024,128
180395,32,48,5,1.0,0.0001,0.02,4,1024,256
180396,32,48,5,1.0,0.0001,0.02,5,256,64
180397,32,48,5,1.0,0.0001,0.02,5,256,128
180398,32,48,5,1.0,0.0001,0.02,5,256,256
180399,32,48,5,1.0,0.0001,0.02,5,512,64
180400,32,48,5,1.0,0.0001,0.02,5,512,128
180401,32,48,5,1.0,0.0001,0.02,5,512,256
180402,32,48,5,1.0,0.0001,0.02,5,1024,64
180403,32,48,5,1.0,0.0001,0.02,5,1024,128
180404,32,48,5,1.0,0.0001,0.02,5,1024,256
180405,32,48,5,1.0,0.0001,0.025,1,256,64
180406,32,48,5,1.0,0.0001,0.025,1,256,128
180407,32,48,5,1.0,0.0001,0.025,1,256,256
180408,32,48,5,1.0,0.0001,0.025,1,512,64
180409,32,48,5,1.0,0.0001,0.025,1,512,128
180410,32,48,5,1.0,0.0001,0.025,1,512,256
180411,32,48,5,1.0,0.0001,0.025,1,1024,64
180412,32,48,5,1.0,0.0001,0.025,1,1024,128
180413,32,48,5,1.0,0.0001,0.025,1,1024,256
180414,32,48,5,1.0,0.0001,0.025,2,256,64
180415,32,48,5,1.0,0.0001,0.025,2,256,128
180416,32,48,5,1.0,0.0001,0.025,2,256,256
180417,32,48,5,1.0,0.0001,0.025,2,512,64
180418,32,48,5,1.0,0.0001,0.025,2,512,128
180419,32,48,5,1.0,0.0001,0.025,2,512,256
180420,32,48,5,1.0,0.0001,0.025,2,1024,64
180421,32,48,5,1.0,0.0001,0.025,2,1024,128
180422,32,48,5,1.0,0.0001,0.025,2,1024,256
180423,32,48,5,1.0,0.0001,0.025,3,256,64
180424,32,48,5,1.0,0.0001,0.025,3,256,128
180425,32,48,5,1.0,0.0001,0.025,3,256,256
180426,32,48,5,1.0,0.0001,0.025,3,512,64
180427,32,48,5,1.0,0.0001,0.025,3,512,128
180428,32,48,5,1.0,0.0001,0.025,3,512,256
180429,32,48,5,1.0,0.0001,0.025,3,1024,64
180430,32,48,5,1.0,0.0001,0.025,3,1024,128
180431,32,48,5,1.0,0.0001,0.025,3,1024,256
180432,32,48,5,1.0,0.0001,0.025,4,256,64
180433,32,48,5,1.0,0.0001,0.025,4,256,128
180434,32,48,5,1.0,0.0001,0.025,4,256,256
180435,32,48,5,1.0,0.0001,0.025,4,512,64
180436,32,48,5,1.0,0.0001,0.025,4,512,128
180437,32,48,5,1.0,0.0001,0.025,4,512,256
180438,32,48,5,1.0,0.0001,0.025,4,1024,64
180439,32,48,5,1.0,0.0001,0.025,4,1024,128
180440,32,48,5,1.0,0.0001,0.025,4,1024,256
180441,32,48,5,1.0,0.0001,0.025,5,256,64
180442,32,48,5,1.0,0.0001,0.025,5,256,128
180443,32,48,5,1.0,0.0001,0.025,5,256,256
180444,32,48,5,1.0,0.0001,0.025,5,512,64
180445,32,48,5,1.0,0.0001,0.025,5,512,128
180446,32,48,5,1.0,0.0001,0.025,5,512,256
180447,32,48,5,1.0,0.0001,0.025,5,1024,64
180448,32,48,5,1.0,0.0001,0.025,5,1024,128
180449,32,48,5,1.0,0.0001,0.025,5,1024,256
180450,32,48,5,1.0,0.0005,0.005,1,256,64
180451,32,48,5,1.0,0.0005,0.005,1,256,128
180452,32,48,5,1.0,0.0005,0.005,1,256,256
180453,32,48,5,1.0,0.0005,0.005,1,512,64
180454,32,48,5,1.0,0.0005,0.005,1,512,128
180455,32,48,5,1.0,0.0005,0.005,1,512,256
180456,32,48,5,1.0,0.0005,0.005,1,1024,64
180457,32,48,5,1.0,0.0005,0.005,1,1024,128
180458,32,48,5,1.0,0.0005,0.005,1,1024,256
180459,32,48,5,1.0,0.0005,0.005,2,256,64
180460,32,48,5,1.0,0.0005,0.005,2,256,128
180461,32,48,5,1.0,0.0005,0.005,2,256,256
180462,32,48,5,1.0,0.0005,0.005,2,512,64
180463,32,48,5,1.0,0.0005,0.005,2,512,128
180464,32,48,5,1.0,0.0005,0.005,2,512,256
180465,32,48,5,1.0,0.0005,0.005,2,1024,64
180466,32,48,5,1.0,0.0005,0.005,2,1024,128
180467,32,48,5,1.0,0.0005,0.005,2,1024,256
180468,32,48,5,1.0,0.0005,0.005,3,256,64
180469,32,48,5,1.0,0.0005,0.005,3,256,128
180470,32,48,5,1.0,0.0005,0.005,3,256,256
180471,32,48,5,1.0,0.0005,0.005,3,512,64
180472,32,48,5,1.0,0.0005,0.005,3,512,128
180473,32,48,5,1.0,0.0005,0.005,3,512,256
180474,32,48,5,1.0,0.0005,0.005,3,1024,64
180475,32,48,5,1.0,0.0005,0.005,3,1024,128
180476,32,48,5,1.0,0.0005,0.005,3,1024,256
180477,32,48,5,1.0,0.0005,0.005,4,256,64
180478,32,48,5,1.0,0.0005,0.005,4,256,128
180479,32,48,5,1.0,0.0005,0.005,4,256,256
180480,32,48,5,1.0,0.0005,0.005,4,512,64
180481,32,48,5,1.0,0.0005,0.005,4,512,128
180482,32,48,5,1.0,0.0005,0.005,4,512,256
180483,32,48,5,1.0,0.0005,0.005,4,1024,64
180484,32,48,5,1.0,0.0005,0.005,4,1024,128
180485,32,48,5,1.0,0.0005,0.005,4,1024,256
180486,32,48,5,1.0,0.0005,0.005,5,256,64
180487,32,48,5,1.0,0.0005,0.005,5,256,128
180488,32,48,5,1.0,0.0005,0.005,5,256,256
180489,32,48,5,1.0,0.0005,0.005,5,512,64
180490,32,48,5,1.0,0.0005,0.005,5,512,128
180491,32,48,5,1.0,0.0005,0.005,5,512,256
180492,32,48,5,1.0,0.0005,0.005,5,1024,64
180493,32,48,5,1.0,0.0005,0.005,5,1024,128
180494,32,48,5,1.0,0.0005,0.005,5,1024,256
180495,32,48,5,1.0,0.0005,0.01,1,256,64
180496,32,48,5,1.0,0.0005,0.01,1,256,128
180497,32,48,5,1.0,0.0005,0.01,1,256,256
