combination_id,n_d,n_a,n_steps,gamma,lambda_sparse,lr,cat_emb_dim,batch_size,virtual_batch_size
278226,48,32,7,1.3,0.0001,0.015,5,256,64
278227,48,32,7,1.3,0.0001,0.015,5,256,128
278228,48,32,7,1.3,0.0001,0.015,5,256,256
278229,48,32,7,1.3,0.0001,0.015,5,512,64
278230,48,32,7,1.3,0.0001,0.015,5,512,128
278231,48,32,7,1.3,0.0001,0.015,5,512,256
278232,48,32,7,1.3,0.0001,0.015,5,1024,64
278233,48,32,7,1.3,0.0001,0.015,5,1024,128
278234,48,32,7,1.3,0.0001,0.015,5,1024,256
278235,48,32,7,1.3,0.0001,0.02,1,256,64
278236,48,32,7,1.3,0.0001,0.02,1,256,128
278237,48,32,7,1.3,0.0001,0.02,1,256,256
278238,48,32,7,1.3,0.0001,0.02,1,512,64
278239,48,32,7,1.3,0.0001,0.02,1,512,128
278240,48,32,7,1.3,0.0001,0.02,1,512,256
278241,48,32,7,1.3,0.0001,0.02,1,1024,64
278242,48,32,7,1.3,0.0001,0.02,1,1024,128
278243,48,32,7,1.3,0.0001,0.02,1,1024,256
278244,48,32,7,1.3,0.0001,0.02,2,256,64
278245,48,32,7,1.3,0.0001,0.02,2,256,128
278246,48,32,7,1.3,0.0001,0.02,2,256,256
278247,48,32,7,1.3,0.0001,0.02,2,512,64
278248,48,32,7,1.3,0.0001,0.02,2,512,128
278249,48,32,7,1.3,0.0001,0.02,2,512,256
278250,48,32,7,1.3,0.0001,0.02,2,1024,64
278251,48,32,7,1.3,0.0001,0.02,2,1024,128
278252,48,32,7,1.3,0.0001,0.02,2,1024,256
278253,48,32,7,1.3,0.0001,0.02,3,256,64
278254,48,32,7,1.3,0.0001,0.02,3,256,128
278255,48,32,7,1.3,0.0001,0.02,3,256,256
278256,48,32,7,1.3,0.0001,0.02,3,512,64
278257,48,32,7,1.3,0.0001,0.02,3,512,128
278258,48,32,7,1.3,0.0001,0.02,3,512,256
278259,48,32,7,1.3,0.0001,0.02,3,1024,64
278260,48,32,7,1.3,0.0001,0.02,3,1024,128
278261,48,32,7,1.3,0.0001,0.02,3,1024,256
278262,48,32,7,1.3,0.0001,0.02,4,256,64
278263,48,32,7,1.3,0.0001,0.02,4,256,128
278264,48,32,7,1.3,0.0001,0.02,4,256,256
278265,48,32,7,1.3,0.0001,0.02,4,512,64
278266,48,32,7,1.3,0.0001,0.02,4,512,128
278267,48,32,7,1.3,0.0001,0.02,4,512,256
278268,48,32,7,1.3,0.0001,0.02,4,1024,64
278269,48,32,7,1.3,0.0001,0.02,4,1024,128
278270,48,32,7,1.3,0.0001,0.02,4,1024,256
278271,48,32,7,1.3,0.0001,0.02,5,256,64
278272,48,32,7,1.3,0.0001,0.02,5,256,128
278273,48,32,7,1.3,0.0001,0.02,5,256,256
278274,48,32,7,1.3,0.0001,0.02,5,512,64
278275,48,32,7,1.3,0.0001,0.02,5,512,128
278276,48,32,7,1.3,0.0001,0.02,5,512,256
278277,48,32,7,1.3,0.0001,0.02,5,1024,64
278278,48,32,7,1.3,0.0001,0.02,5,1024,128
278279,48,32,7,1.3,0.0001,0.02,5,1024,256
278280,48,32,7,1.3,0.0001,0.025,1,256,64
278281,48,32,7,1.3,0.0001,0.025,1,256,128
278282,48,32,7,1.3,0.0001,0.025,1,256,256
278283,48,32,7,1.3,0.0001,0.025,1,512,64
278284,48,32,7,1.3,0.0001,0.025,1,512,128
278285,48,32,7,1.3,0.0001,0.025,1,512,256
278286,48,32,7,1.3,0.0001,0.025,1,1024,64
278287,48,32,7,1.3,0.0001,0.025,1,1024,128
278288,48,32,7,1.3,0.0001,0.025,1,1024,256
278289,48,32,7,1.3,0.0001,0.025,2,256,64
278290,48,32,7,1.3,0.0001,0.025,2,256,128
278291,48,32,7,1.3,0.0001,0.025,2,256,256
278292,48,32,7,1.3,0.0001,0.025,2,512,64
278293,48,32,7,1.3,0.0001,0.025,2,512,128
278294,48,32,7,1.3,0.0001,0.025,2,512,256
278295,48,32,7,1.3,0.0001,0.025,2,1024,64
278296,48,32,7,1.3,0.0001,0.025,2,1024,128
278297,48,32,7,1.3,0.0001,0.025,2,1024,256
278298,48,32,7,1.3,0.0001,0.025,3,256,64
278299,48,32,7,1.3,0.0001,0.025,3,256,128
278300,48,32,7,1.3,0.0001,0.025,3,256,256
278301,48,32,7,1.3,0.0001,0.025,3,512,64
278302,48,32,7,1.3,0.0001,0.025,3,512,128
278303,48,32,7,1.3,0.0001,0.025,3,512,256
278304,48,32,7,1.3,0.0001,0.025,3,1024,64
278305,48,32,7,1.3,0.0001,0.025,3,1024,128
278306,48,32,7,1.3,0.0001,0.025,3,1024,256
278307,48,32,7,1.3,0.0001,0.025,4,256,64
278308,48,32,7,1.3,0.0001,0.025,4,256,128
278309,48,32,7,1.3,0.0001,0.025,4,256,256
278310,48,32,7,1.3,0.0001,0.025,4,512,64
278311,48,32,7,1.3,0.0001,0.025,4,512,128
278312,48,32,7,1.3,0.0001,0.025,4,512,256
278313,48,32,7,1.3,0.0001,0.025,4,1024,64
278314,48,32,7,1.3,0.0001,0.025,4,1024,128
278315,48,32,7,1.3,0.0001,0.025,4,1024,256
278316,48,32,7,1.3,0.0001,0.025,5,256,64
278317,48,32,7,1.3,0.0001,0.025,5,256,128
278318,48,32,7,1.3,0.0001,0.025,5,256,256
278319,48,32,7,1.3,0.0001,0.025,5,512,64
278320,48,32,7,1.3,0.0001,0.025,5,512,128
278321,48,32,7,1.3,0.0001,0.025,5,512,256
278322,48,32,7,1.3,0.0001,0.025,5,1024,64
278323,48,32,7,1.3,0.0001,0.025,5,1024,128
278324,48,32,7,1.3,0.0001,0.025,5,1024,256
278325,48,32,7,1.3,0.0005,0.005,1,256,64
278326,48,32,7,1.3,0.0005,0.005,1,256,128
278327,48,32,7,1.3,0.0005,0.005,1,256,256
278328,48,32,7,1.3,0.0005,0.005,1,512,64
278329,48,32,7,1.3,0.0005,0.005,1,512,128
278330,48,32,7,1.3,0.0005,0.005,1,512,256
278331,48,32,7,1.3,0.0005,0.005,1,1024,64
278332,48,32,7,1.3,0.0005,0.005,1,1024,128
278333,48,32,7,1.3,0.0005,0.005,1,1024,256
278334,48,32,7,1.3,0.0005,0.005,2,256,64
278335,48,32,7,1.3,0.0005,0.005,2,256,128
278336,48,32,7,1.3,0.0005,0.005,2,256,256
278337,48,32,7,1.3,0.0005,0.005,2,512,64
278338,48,32,7,1.3,0.0005,0.005,2,512,128
278339,48,32,7,1.3,0.0005,0.005,2,512,256
278340,48,32,7,1.3,0.0005,0.005,2,1024,64
278341,48,32,7,1.3,0.0005,0.005,2,1024,128
278342,48,32,7,1.3,0.0005,0.005,2,1024,256
278343,48,32,7,1.3,0.0005,0.005,3,256,64
278344,48,32,7,1.3,0.0005,0.005,3,256,128
278345,48,32,7,1.3,0.0005,0.005,3,256,256
278346,48,32,7,1.3,0.0005,0.005,3,512,64
278347,48,32,7,1.3,0.0005,0.005,3,512,128
278348,48,32,7,1.3,0.0005,0.005,3,512,256
278349,48,32,7,1.3,0.0005,0.005,3,1024,64
278350,48,32,7,1.3,0.0005,0.005,3,1024,128
278351,48,32,7,1.3,0.0005,0.005,3,1024,256
278352,48,32,7,1.3,0.0005,0.005,4,256,64
278353,48,32,7,1.3,0.0005,0.005,4,256,128
278354,48,32,7,1.3,0.0005,0.005,4,256,256
278355,48,32,7,1.3,0.0005,0.005,4,512,64
278356,48,32,7,1.3,0.0005,0.005,4,512,128
278357,48,32,7,1.3,0.0005,0.005,4,512,256
278358,48,32,7,1.3,0.0005,0.005,4,1024,64
278359,48,32,7,1.3,0.0005,0.005,4,1024,128
278360,48,32,7,1.3,0.0005,0.005,4,1024,256
278361,48,32,7,1.3,0.0005,0.005,5,256,64
278362,48,32,7,1.3,0.0005,0.005,5,256,128
278363,48,32,7,1.3,0.0005,0.005,5,256,256
278364,48,32,7,1.3,0.0005,0.005,5,512,64
278365,48,32,7,1.3,0.0005,0.005,5,512,128
278366,48,32,7,1.3,0.0005,0.005,5,512,256
278367,48,32,7,1.3,0.0005,0.005,5,1024,64
278368,48,32,7,1.3,0.0005,0.005,5,1024,128
278369,48,32,7,1.3,0.0005,0.005,5,1024,256
278370,48,32,7,1.3,0.0005,0.01,1,256,64
278371,48,32,7,1.3,0.0005,0.01,1,256,128
278372,48,32,7,1.3,0.0005,0.01,1,256,256
278373,48,32,7,1.3,0.0005,0.01,1,512,64
278374,48,32,7,1.3,0.0005,0.01,1,512,128
278375,48,32,7,1.3,0.0005,0.01,1,512,256
278376,48,32,7,1.3,0.0005,0.01,1,1024,64
278377,48,32,7,1.3,0.0005,0.01,1,1024,128
278378,48,32,7,1.3,0.0005,0.01,1,1024,256
278379,48,32,7,1.3,0.0005,0.01,2,256,64
278380,48,32,7,1.3,0.0005,0.01,2,256,128
278381,48,32,7,1.3,0.0005,0.01,2,256,256
278382,48,32,7,1.3,0.0005,0.01,2,512,64
278383,48,32,7,1.3,0.0005,0.01,2,512,128
278384,48,32,7,1.3,0.0005,0.01,2,512,256
278385,48,32,7,1.3,0.0005,0.01,2,1024,64
278386,48,32,7,1.3,0.0005,0.01,2,1024,128
278387,48,32,7,1.3,0.0005,0.01,2,1024,256
278388,48,32,7,1.3,0.0005,0.01,3,256,64
278389,48,32,7,1.3,0.0005,0.01,3,256,128
278390,48,32,7,1.3,0.0005,0.01,3,256,256
278391,48,32,7,1.3,0.0005,0.01,3,512,64
278392,48,32,7,1.3,0.0005,0.01,3,512,128
278393,48,32,7,1.3,0.0005,0.01,3,512,256
278394,48,32,7,1.3,0.0005,0.01,3,1024,64
278395,48,32,7,1.3,0.0005,0.01,3,1024,128
278396,48,32,7,1.3,0.0005,0.01,3,1024,256
278397,48,32,7,1.3,0.0005,0.01,4,256,64
278398,48,32,7,1.3,0.0005,0.01,4,256,128
278399,48,32,7,1.3,0.0005,0.01,4,256,256
278400,48,32,7,1.3,0.0005,0.01,4,512,64
278401,48,32,7,1.3,0.0005,0.01,4,512,128
278402,48,32,7,1.3,0.0005,0.01,4,512,256
278403,48,32,7,1.3,0.0005,0.01,4,1024,64
278404,48,32,7,1.3,0.0005,0.01,4,1024,128
278405,48,32,7,1.3,0.0005,0.01,4,1024,256
278406,48,32,7,1.3,0.0005,0.01,5,256,64
278407,48,32,7,1.3,0.0005,0.01,5,256,128
278408,48,32,7,1.3,0.0005,0.01,5,256,256
278409,48,32,7,1.3,0.0005,0.01,5,512,64
278410,48,32,7,1.3,0.0005,0.01,5,512,128
278411,48,32,7,1.3,0.0005,0.01,5,512,256
278412,48,32,7,1.3,0.0005,0.01,5,1024,64
278413,48,32,7,1.3,0.0005,0.01,5,1024,128
278414,48,32,7,1.3,0.0005,0.01,5,1024,256
278415,48,32,7,1.3,0.0005,0.015,1,256,64
278416,48,32,7,1.3,0.0005,0.015,1,256,128
278417,48,32,7,1.3,0.0005,0.015,1,256,256
278418,48,32,7,1.3,0.0005,0.015,1,512,64
278419,48,32,7,1.3,0.0005,0.015,1,512,128
278420,48,32,7,1.3,0.0005,0.015,1,512,256
278421,48,32,7,1.3,0.0005,0.015,1,1024,64
278422,48,32,7,1.3,0.0005,0.015,1,1024,128
278423,48,32,7,1.3,0.0005,0.015,1,1024,256
278424,48,32,7,1.3,0.0005,0.015,2,256,64
278425,48,32,7,1.3,0.0005,0.015,2,256,128
278426,48,32,7,1.3,0.0005,0.015,2,256,256
278427,48,32,7,1.3,0.0005,0.015,2,512,64
278428,48,32,7,1.3,0.0005,0.015,2,512,128
278429,48,32,7,1.3,0.0005,0.015,2,512,256
278430,48,32,7,1.3,0.0005,0.015,2,1024,64
278431,48,32,7,1.3,0.0005,0.015,2,1024,128
278432,48,32,7,1.3,0.0005,0.015,2,1024,256
278433,48,32,7,1.3,0.0005,0.015,3,256,64
278434,48,32,7,1.3,0.0005,0.015,3,256,128
278435,48,32,7,1.3,0.0005,0.015,3,256,256
278436,48,32,7,1.3,0.0005,0.015,3,512,64
278437,48,32,7,1.3,0.0005,0.015,3,512,128
278438,48,32,7,1.3,0.0005,0.015,3,512,256
278439,48,32,7,1.3,0.0005,0.015,3,1024,64
278440,48,32,7,1.3,0.0005,0.015,3,1024,128
278441,48,32,7,1.3,0.0005,0.015,3,1024,256
278442,48,32,7,1.3,0.0005,0.015,4,256,64
278443,48,32,7,1.3,0.0005,0.015,4,256,128
278444,48,32,7,1.3,0.0005,0.015,4,256,256
278445,48,32,7,1.3,0.0005,0.015,4,512,64
278446,48,32,7,1.3,0.0005,0.015,4,512,128
278447,48,32,7,1.3,0.0005,0.015,4,512,256
278448,48,32,7,1.3,0.0005,0.015,4,1024,64
278449,48,32,7,1.3,0.0005,0.015,4,1024,128
278450,48,32,7,1.3,0.0005,0.015,4,1024,256
278451,48,32,7,1.3,0.0005,0.015,5,256,64
278452,48,32,7,1.3,0.0005,0.015,5,256,128
278453,48,32,7,1.3,0.0005,0.015,5,256,256
278454,48,32,7,1.3,0.0005,0.015,5,512,64
278455,48,32,7,1.3,0.0005,0.015,5,512,128
278456,48,32,7,1.3,0.0005,0.015,5,512,256
278457,48,32,7,1.3,0.0005,0.015,5,1024,64
278458,48,32,7,1.3,0.0005,0.015,5,1024,128
278459,48,32,7,1.3,0.0005,0.015,5,1024,256
278460,48,32,7,1.3,0.0005,0.02,1,256,64
278461,48,32,7,1.3,0.0005,0.02,1,256,128
278462,48,32,7,1.3,0.0005,0.02,1,256,256
278463,48,32,7,1.3,0.0005,0.02,1,512,64
278464,48,32,7,1.3,0.0005,0.02,1,512,128
278465,48,32,7,1.3,0.0005,0.02,1,512,256
278466,48,32,7,1.3,0.0005,0.02,1,1024,64
278467,48,32,7,1.3,0.0005,0.02,1,1024,128
278468,48,32,7,1.3,0.0005,0.02,1,1024,256
278469,48,32,7,1.3,0.0005,0.02,2,256,64
278470,48,32,7,1.3,0.0005,0.02,2,256,128
278471,48,32,7,1.3,0.0005,0.02,2,256,256
278472,48,32,7,1.3,0.0005,0.02,2,512,64
278473,48,32,7,1.3,0.0005,0.02,2,512,128
278474,48,32,7,1.3,0.0005,0.02,2,512,256
278475,48,32,7,1.3,0.0005,0.02,2,1024,64
278476,48,32,7,1.3,0.0005,0.02,2,1024,128
278477,48,32,7,1.3,0.0005,0.02,2,1024,256
278478,48,32,7,1.3,0.0005,0.02,3,256,64
278479,48,32,7,1.3,0.0005,0.02,3,256,128
278480,48,32,7,1.3,0.0005,0.02,3,256,256
278481,48,32,7,1.3,0.0005,0.02,3,512,64
278482,48,32,7,1.3,0.0005,0.02,3,512,128
278483,48,32,7,1.3,0.0005,0.02,3,512,256
278484,48,32,7,1.3,0.0005,0.02,3,1024,64
278485,48,32,7,1.3,0.0005,0.02,3,1024,128
278486,48,32,7,1.3,0.0005,0.02,3,1024,256
278487,48,32,7,1.3,0.0005,0.02,4,256,64
278488,48,32,7,1.3,0.0005,0.02,4,256,128
278489,48,32,7,1.3,0.0005,0.02,4,256,256
278490,48,32,7,1.3,0.0005,0.02,4,512,64
278491,48,32,7,1.3,0.0005,0.02,4,512,128
278492,48,32,7,1.3,0.0005,0.02,4,512,256
278493,48,32,7,1.3,0.0005,0.02,4,1024,64
278494,48,32,7,1.3,0.0005,0.02,4,1024,128
278495,48,32,7,1.3,0.0005,0.02,4,1024,256
278496,48,32,7,1.3,0.0005,0.02,5,256,64
278497,48,32,7,1.3,0.0005,0.02,5,256,128
278498,48,32,7,1.3,0.0005,0.02,5,256,256
278499,48,32,7,1.3,0.0005,0.02,5,512,64
278500,48,32,7,1.3,0.0005,0.02,5,512,128
278501,48,32,7,1.3,0.0005,0.02,5,512,256
278502,48,32,7,1.3,0.0005,0.02,5,1024,64
278503,48,32,7,1.3,0.0005,0.02,5,1024,128
278504,48,32,7,1.3,0.0005,0.02,5,1024,256
278505,48,32,7,1.3,0.0005,0.025,1,256,64
278506,48,32,7,1.3,0.0005,0.025,1,256,128
278507,48,32,7,1.3,0.0005,0.025,1,256,256
278508,48,32,7,1.3,0.0005,0.025,1,512,64
278509,48,32,7,1.3,0.0005,0.025,1,512,128
278510,48,32,7,1.3,0.0005,0.025,1,512,256
278511,48,32,7,1.3,0.0005,0.025,1,1024,64
278512,48,32,7,1.3,0.0005,0.025,1,1024,128
278513,48,32,7,1.3,0.0005,0.025,1,1024,256
278514,48,32,7,1.3,0.0005,0.025,2,256,64
278515,48,32,7,1.3,0.0005,0.025,2,256,128
278516,48,32,7,1.3,0.0005,0.025,2,256,256
278517,48,32,7,1.3,0.0005,0.025,2,512,64
278518,48,32,7,1.3,0.0005,0.025,2,512,128
278519,48,32,7,1.3,0.0005,0.025,2,512,256
278520,48,32,7,1.3,0.0005,0.025,2,1024,64
278521,48,32,7,1.3,0.0005,0.025,2,1024,128
278522,48,32,7,1.3,0.0005,0.025,2,1024,256
278523,48,32,7,1.3,0.0005,0.025,3,256,64
278524,48,32,7,1.3,0.0005,0.025,3,256,128
278525,48,32,7,1.3,0.0005,0.025,3,256,256
278526,48,32,7,1.3,0.0005,0.025,3,512,64
278527,48,32,7,1.3,0.0005,0.025,3,512,128
278528,48,32,7,1.3,0.0005,0.025,3,512,256
278529,48,32,7,1.3,0.0005,0.025,3,1024,64
278530,48,32,7,1.3,0.0005,0.025,3,1024,128
278531,48,32,7,1.3,0.0005,0.025,3,1024,256
278532,48,32,7,1.3,0.0005,0.025,4,256,64
278533,48,32,7,1.3,0.0005,0.025,4,256,128
278534,48,32,7,1.3,0.0005,0.025,4,256,256
278535,48,32,7,1.3,0.0005,0.025,4,512,64
278536,48,32,7,1.3,0.0005,0.025,4,512,128
278537,48,32,7,1.3,0.0005,0.025,4,512,256
278538,48,32,7,1.3,0.0005,0.025,4,1024,64
278539,48,32,7,1.3,0.0005,0.025,4,1024,128
278540,48,32,7,1.3,0.0005,0.025,4,1024,256
278541,48,32,7,1.3,0.0005,0.025,5,256,64
278542,48,32,7,1.3,0.0005,0.025,5,256,128
278543,48,32,7,1.3,0.0005,0.025,5,256,256
278544,48,32,7,1.3,0.0005,0.025,5,512,64
278545,48,32,7,1.3,0.0005,0.025,5,512,128
278546,48,32,7,1.3,0.0005,0.025,5,512,256
278547,48,32,7,1.3,0.0005,0.025,5,1024,64
278548,48,32,7,1.3,0.0005,0.025,5,1024,128
278549,48,32,7,1.3,0.0005,0.025,5,1024,256
278550,48,32,7,1.3,0.001,0.005,1,256,64
278551,48,32,7,1.3,0.001,0.005,1,256,128
278552,48,32,7,1.3,0.001,0.005,1,256,256
278553,48,32,7,1.3,0.001,0.005,1,512,64
278554,48,32,7,1.3,0.001,0.005,1,512,128
278555,48,32,7,1.3,0.001,0.005,1,512,256
278556,48,32,7,1.3,0.001,0.005,1,1024,64
278557,48,32,7,1.3,0.001,0.005,1,1024,128
278558,48,32,7,1.3,0.001,0.005,1,1024,256
278559,48,32,7,1.3,0.001,0.005,2,256,64
278560,48,32,7,1.3,0.001,0.005,2,256,128
278561,48,32,7,1.3,0.001,0.005,2,256,256
278562,48,32,7,1.3,0.001,0.005,2,512,64
278563,48,32,7,1.3,0.001,0.005,2,512,128
278564,48,32,7,1.3,0.001,0.005,2,512,256
278565,48,32,7,1.3,0.001,0.005,2,1024,64
278566,48,32,7,1.3,0.001,0.005,2,1024,128
278567,48,32,7,1.3,0.001,0.005,2,1024,256
278568,48,32,7,1.3,0.001,0.005,3,256,64
278569,48,32,7,1.3,0.001,0.005,3,256,128
278570,48,32,7,1.3,0.001,0.005,3,256,256
278571,48,32,7,1.3,0.001,0.005,3,512,64
278572,48,32,7,1.3,0.001,0.005,3,512,128
278573,48,32,7,1.3,0.001,0.005,3,512,256
278574,48,32,7,1.3,0.001,0.005,3,1024,64
278575,48,32,7,1.3,0.001,0.005,3,1024,128
278576,48,32,7,1.3,0.001,0.005,3,1024,256
278577,48,32,7,1.3,0.001,0.005,4,256,64
278578,48,32,7,1.3,0.001,0.005,4,256,128
278579,48,32,7,1.3,0.001,0.005,4,256,256
278580,48,32,7,1.3,0.001,0.005,4,512,64
278581,48,32,7,1.3,0.001,0.005,4,512,128
278582,48,32,7,1.3,0.001,0.005,4,512,256
278583,48,32,7,1.3,0.001,0.005,4,1024,64
278584,48,32,7,1.3,0.001,0.005,4,1024,128
278585,48,32,7,1.3,0.001,0.005,4,1024,256
278586,48,32,7,1.3,0.001,0.005,5,256,64
278587,48,32,7,1.3,0.001,0.005,5,256,128
278588,48,32,7,1.3,0.001,0.005,5,256,256
278589,48,32,7,1.3,0.001,0.005,5,512,64
278590,48,32,7,1.3,0.001,0.005,5,512,128
278591,48,32,7,1.3,0.001,0.005,5,512,256
278592,48,32,7,1.3,0.001,0.005,5,1024,64
278593,48,32,7,1.3,0.001,0.005,5,1024,128
278594,48,32,7,1.3,0.001,0.005,5,1024,256
278595,48,32,7,1.3,0.001,0.01,1,256,64
278596,48,32,7,1.3,0.001,0.01,1,256,128
278597,48,32,7,1.3,0.001,0.01,1,256,256
278598,48,32,7,1.3,0.001,0.01,1,512,64
278599,48,32,7,1.3,0.001,0.01,1,512,128
278600,48,32,7,1.3,0.001,0.01,1,512,256
278601,48,32,7,1.3,0.001,0.01,1,1024,64
278602,48,32,7,1.3,0.001,0.01,1,1024,128
278603,48,32,7,1.3,0.001,0.01,1,1024,256
278604,48,32,7,1.3,0.001,0.01,2,256,64
278605,48,32,7,1.3,0.001,0.01,2,256,128
278606,48,32,7,1.3,0.001,0.01,2,256,256
278607,48,32,7,1.3,0.001,0.01,2,512,64
278608,48,32,7,1.3,0.001,0.01,2,512,128
278609,48,32,7,1.3,0.001,0.01,2,512,256
278610,48,32,7,1.3,0.001,0.01,2,1024,64
278611,48,32,7,1.3,0.001,0.01,2,1024,128
278612,48,32,7,1.3,0.001,0.01,2,1024,256
278613,48,32,7,1.3,0.001,0.01,3,256,64
278614,48,32,7,1.3,0.001,0.01,3,256,128
278615,48,32,7,1.3,0.001,0.01,3,256,256
278616,48,32,7,1.3,0.001,0.01,3,512,64
278617,48,32,7,1.3,0.001,0.01,3,512,128
278618,48,32,7,1.3,0.001,0.01,3,512,256
278619,48,32,7,1.3,0.001,0.01,3,1024,64
278620,48,32,7,1.3,0.001,0.01,3,1024,128
278621,48,32,7,1.3,0.001,0.01,3,1024,256
278622,48,32,7,1.3,0.001,0.01,4,256,64
278623,48,32,7,1.3,0.001,0.01,4,256,128
278624,48,32,7,1.3,0.001,0.01,4,256,256
278625,48,32,7,1.3,0.001,0.01,4,512,64
278626,48,32,7,1.3,0.001,0.01,4,512,128
278627,48,32,7,1.3,0.001,0.01,4,512,256
278628,48,32,7,1.3,0.001,0.01,4,1024,64
278629,48,32,7,1.3,0.001,0.01,4,1024,128
278630,48,32,7,1.3,0.001,0.01,4,1024,256
278631,48,32,7,1.3,0.001,0.01,5,256,64
278632,48,32,7,1.3,0.001,0.01,5,256,128
278633,48,32,7,1.3,0.001,0.01,5,256,256
278634,48,32,7,1.3,0.001,0.01,5,512,64
278635,48,32,7,1.3,0.001,0.01,5,512,128
278636,48,32,7,1.3,0.001,0.01,5,512,256
278637,48,32,7,1.3,0.001,0.01,5,1024,64
278638,48,32,7,1.3,0.001,0.01,5,1024,128
278639,48,32,7,1.3,0.001,0.01,5,1024,256
278640,48,32,7,1.3,0.001,0.015,1,256,64
278641,48,32,7,1.3,0.001,0.015,1,256,128
278642,48,32,7,1.3,0.001,0.015,1,256,256
278643,48,32,7,1.3,0.001,0.015,1,512,64
278644,48,32,7,1.3,0.001,0.015,1,512,128
278645,48,32,7,1.3,0.001,0.015,1,512,256
278646,48,32,7,1.3,0.001,0.015,1,1024,64
278647,48,32,7,1.3,0.001,0.015,1,1024,128
278648,48,32,7,1.3,0.001,0.015,1,1024,256
278649,48,32,7,1.3,0.001,0.015,2,256,64
278650,48,32,7,1.3,0.001,0.015,2,256,128
278651,48,32,7,1.3,0.001,0.015,2,256,256
278652,48,32,7,1.3,0.001,0.015,2,512,64
278653,48,32,7,1.3,0.001,0.015,2,512,128
278654,48,32,7,1.3,0.001,0.015,2,512,256
278655,48,32,7,1.3,0.001,0.015,2,1024,64
278656,48,32,7,1.3,0.001,0.015,2,1024,128
278657,48,32,7,1.3,0.001,0.015,2,1024,256
278658,48,32,7,1.3,0.001,0.015,3,256,64
278659,48,32,7,1.3,0.001,0.015,3,256,128
278660,48,32,7,1.3,0.001,0.015,3,256,256
278661,48,32,7,1.3,0.001,0.015,3,512,64
278662,48,32,7,1.3,0.001,0.015,3,512,128
278663,48,32,7,1.3,0.001,0.015,3,512,256
278664,48,32,7,1.3,0.001,0.015,3,1024,64
278665,48,32,7,1.3,0.001,0.015,3,1024,128
278666,48,32,7,1.3,0.001,0.015,3,1024,256
278667,48,32,7,1.3,0.001,0.015,4,256,64
278668,48,32,7,1.3,0.001,0.015,4,256,128
278669,48,32,7,1.3,0.001,0.015,4,256,256
278670,48,32,7,1.3,0.001,0.015,4,512,64
278671,48,32,7,1.3,0.001,0.015,4,512,128
278672,48,32,7,1.3,0.001,0.015,4,512,256
278673,48,32,7,1.3,0.001,0.015,4,1024,64
278674,48,32,7,1.3,0.001,0.015,4,1024,128
278675,48,32,7,1.3,0.001,0.015,4,1024,256
278676,48,32,7,1.3,0.001,0.015,5,256,64
278677,48,32,7,1.3,0.001,0.015,5,256,128
278678,48,32,7,1.3,0.001,0.015,5,256,256
278679,48,32,7,1.3,0.001,0.015,5,512,64
278680,48,32,7,1.3,0.001,0.015,5,512,128
278681,48,32,7,1.3,0.001,0.015,5,512,256
278682,48,32,7,1.3,0.001,0.015,5,1024,64
278683,48,32,7,1.3,0.001,0.015,5,1024,128
278684,48,32,7,1.3,0.001,0.015,5,1024,256
278685,48,32,7,1.3,0.001,0.02,1,256,64
278686,48,32,7,1.3,0.001,0.02,1,256,128
278687,48,32,7,1.3,0.001,0.02,1,256,256
278688,48,32,7,1.3,0.001,0.02,1,512,64
278689,48,32,7,1.3,0.001,0.02,1,512,128
278690,48,32,7,1.3,0.001,0.02,1,512,256
278691,48,32,7,1.3,0.001,0.02,1,1024,64
278692,48,32,7,1.3,0.001,0.02,1,1024,128
278693,48,32,7,1.3,0.001,0.02,1,1024,256
278694,48,32,7,1.3,0.001,0.02,2,256,64
278695,48,32,7,1.3,0.001,0.02,2,256,128
278696,48,32,7,1.3,0.001,0.02,2,256,256
278697,48,32,7,1.3,0.001,0.02,2,512,64
278698,48,32,7,1.3,0.001,0.02,2,512,128
278699,48,32,7,1.3,0.001,0.02,2,512,256
278700,48,32,7,1.3,0.001,0.02,2,1024,64
278701,48,32,7,1.3,0.001,0.02,2,1024,128
278702,48,32,7,1.3,0.001,0.02,2,1024,256
278703,48,32,7,1.3,0.001,0.02,3,256,64
278704,48,32,7,1.3,0.001,0.02,3,256,128
278705,48,32,7,1.3,0.001,0.02,3,256,256
278706,48,32,7,1.3,0.001,0.02,3,512,64
278707,48,32,7,1.3,0.001,0.02,3,512,128
278708,48,32,7,1.3,0.001,0.02,3,512,256
278709,48,32,7,1.3,0.001,0.02,3,1024,64
278710,48,32,7,1.3,0.001,0.02,3,1024,128
278711,48,32,7,1.3,0.001,0.02,3,1024,256
278712,48,32,7,1.3,0.001,0.02,4,256,64
278713,48,32,7,1.3,0.001,0.02,4,256,128
278714,48,32,7,1.3,0.001,0.02,4,256,256
278715,48,32,7,1.3,0.001,0.02,4,512,64
278716,48,32,7,1.3,0.001,0.02,4,512,128
278717,48,32,7,1.3,0.001,0.02,4,512,256
278718,48,32,7,1.3,0.001,0.02,4,1024,64
278719,48,32,7,1.3,0.001,0.02,4,1024,128
278720,48,32,7,1.3,0.001,0.02,4,1024,256
278721,48,32,7,1.3,0.001,0.02,5,256,64
278722,48,32,7,1.3,0.001,0.02,5,256,128
278723,48,32,7,1.3,0.001,0.02,5,256,256
